thisRow.t,notes,overall_trial_num,participant,session,age,gender,handedness,phase,calib_target,n_shapes,block_num,trial_in_block,prop_used,stimulus_logit,detection_accuracy,is_timeout,rt_choice,early_response,true_controlled,response_controlled,quest_alpha_sd,mean_evidence,sum_evidence,var_evidence,target_snippet_id,distractor_snippet_ids,quest_alpha_mean,quest_beta_mean,quest_beta_sd,quest_lambda_mean,quest_lambda_sd,control_condition,threshold_75,agency_rating,img_A_name,img_B_name,trigger_stim_onset,trigger_motion_start,trigger_resp_onset,trigger_resp_val,participant,session,age,gender,handedness,quest_prop_low,quest_low_converged,quest_prop_high,quest_high_converged,miniblock_order,starts_with,
,,83,17,001,26,f,r,calibration,0.85,2,-1,6,0.5981210736084265,0.3976423325602886,1,False,0.5592275001108646,False,square,square,0.7455100577193209,11.195772843617274,2060.0222032255783,134.76728771840408,549,[np.int64(976)],-0.30702045345973,3.2958042780411603,2.0790037865465876,0.02411873104376625,0.021095329369743843,,,,,,,,,,17,001,26,f,r,0.08089319548096584,True,,,,,
,,84,17,001,26,f,r,calibration,0.85,2,-1,7,0.5350820483873121,0.14055915473515587,1,False,0.4021188002079725,False,square,square,0.7005904430629705,8.154976310165722,1508.6706173806585,113.13630698390847,429,[np.int64(1074)],-0.4153292982264823,3.3417221114163373,2.09729942929005,0.023748981829506743,0.020992970817421727,,,,,,,,,,17,001,26,f,r,0.08089319548096584,True,,,,,
,,85,17,001,26,f,r,calibration,0.85,2,-1,8,0.40766968306220214,-0.37360720091511007,1,False,0.5342349000275135,False,square,square,0.6796966365425421,5.512719235976692,1014.3403394197114,244.84488906647636,399,[np.int64(600)],-0.536614435658069,3.347166072313858,2.098780271092517,0.023441796132000516,0.020904344156043253,,,,,,,,,,17,001,26,f,r,0.08089319548096584,True,,,,,
,,86,17,001,26,f,r,calibration,0.85,2,-1,9,0.347354013008391,-0.6306903787402434,1,False,0.5616583996452391,False,dot,dot,0.6687357149422902,2.610293639793245,475.0734424423706,248.93337080213766,1411,[np.int64(668)],-0.6576130589227142,3.333519110544848,2.0924404681215183,0.023162240896485956,0.02082078308103772,,,,,,,,,,17,001,26,f,r,0.08089319548096584,True,,,,,
,,87,17,001,26,f,r,calibration,0.85,2,-1,10,0.347354013008391,-0.6306903787402434,1,False,0.5519892000593245,False,square,square,0.6507443215141001,3.5994483806003954,655.0996052692719,139.79884784847542,772,[np.int64(784)],-0.7731213826811978,3.3372524500173215,2.093608125161419,0.02286300460961981,0.02072813704460038,,,,,,,,,,17,001,26,f,r,0.08089319548096584,True,,,,,
,,88,17,001,26,f,r,calibration,0.85,2,-1,11,0.347354013008391,-0.6306903787402434,1,False,0.6672112001106143,False,square,square,0.6276179782292673,3.8500536697300345,712.2599289000564,118.12052129939032,1163,[np.int64(1088)],nan,nan,nan,nan,nan,,,,,,,,,,17,001,26,f,r,0.08089319548096584,True,,,,,
,,89,17,001,26,f,r,calibration,0.85,2,-1,12,0.29156950079727495,-0.887773556565376,1,False,0.5333635997958481,False,square,square,0.613509958125051,3.630243020081208,660.7042296547799,238.82481506510578,1308,[np.int64(365)],nan,nan,nan,nan,nan,,,,,,,,,,17,001,26,f,r,0.08089319548096584,True,,,,,
,,90,17,001,26,f,r,calibration,0.85,2,-1,13,0.29156950079727495,-0.887773556565376,1,False,0.6849660002626479,False,square,square,0.5942899165175082,5.30787781641081,971.3416404031782,320.15555659236196,1236,[np.int64(9)],nan,nan,nan,nan,nan,,,,,,,,,,17,001,26,f,r,0.08089319548096584,True,,,,,
,,91,17,001,26,f,r,calibration,0.85,2,-1,14,0.29156950079727495,-0.887773556565376,1,False,0.5439679999835789,False,dot,dot,0.5719714996001645,3.0549044934536087,559.0475223020104,191.65499271145933,1054,[np.int64(494)],nan,nan,nan,nan,nan,,,,,,,,,,17,001,26,f,r,0.08089319548096584,True,,,,,
,,92,17,001,26,f,r,calibration,0.85,2,-1,15,0.2414297750189407,-1.1448567343905092,1,False,0.5520358998328447,False,square,square,0.5585616707016096,4.289747018756134,780.7339574136163,457.35121375493253,1018,[np.int64(696)],nan,nan,nan,nan,nan,,,,,,,,,,17,001,26,f,r,0.08089319548096584,True,,,,,
,,93,17,001,26,f,r,calibration,0.85,2,-1,16,0.2414297750189407,-1.1448567343905092,1,False,0.40260339993983507,False,dot,dot,0.5415281495502068,2.6574307228229284,483.65239155377293,340.54543800994117,934,[np.int64(1522)],nan,nan,nan,nan,nan,,,,,,,,,,17,001,26,f,r,0.08089319548096584,True,,,,,
,,94,17,001,26,f,r,calibration,0.85,2,-1,17,0.2414297750189407,-1.1448567343905092,1,False,0.5473776999861002,False,dot,dot,0.5224471357618953,1.2657404968110044,230.3647704196028,165.0505085621678,1113,[np.int64(966)],nan,nan,nan,nan,nan,,,,,,,,,,17,001,26,f,r,0.08089319548096584,True,,,,,
,,95,17,001,26,f,r,calibration,0.85,2,-1,18,0.19750845711691875,-1.4019399122156422,1,False,0.8671715999953449,False,square,square,0.5117012647465564,2.003464344742752,364.6305107431808,269.23494087648476,568,[np.int64(1539)],nan,nan,nan,nan,nan,,,,,,,,,,17,001,26,f,r,0.08089319548096584,True,,,,,
,,96,17,001,26,f,r,calibration,0.85,2,-1,19,0.19750845711691875,-1.4019399122156422,1,False,0.4844351001083851,False,square,square,0.4977299498630127,1.0776638064890838,196.13481278101324,185.98183241221318,202,[np.int64(1243)],nan,nan,nan,nan,nan,,,,,,,,,,17,001,26,f,r,0.08089319548096584,True,,,,,
,,97,17,001,26,f,r,calibration,0.85,2,-1,20,0.19750845711691875,-1.4019399122156422,1,False,0.41319609992206097,False,square,square,0.4817187369263749,-0.2268464380324814,-41.51289815994409,281.59064760063484,1228,[np.int64(552)],-1.673877047701032,3.5254651003377786,2.168896662017779,0.01987946444128064,0.019620317482832494,,,,,,,,,,17,001,26,f,r,0.08089319548096584,True,,,,,
,,98,17,001,26,f,r,calibration,0.85,2,-1,21,0.15989317907384526,-1.659023090040775,1,False,0.7335748001933098,False,dot,dot,0.4731446244999105,-0.20831938191877963,-37.91412750921789,235.76697672010033,1165,[np.int64(1342)],nan,nan,nan,nan,nan,,,,,,,,,,17,001,26,f,r,0.08089319548096584,True,,,,,
,,99,17,001,26,f,r,calibration,0.85,2,-1,22,0.15989317907384526,-1.659023090040775,1,False,0.512481200043112,False,dot,dot,0.46119051106172065,2.3130950065759723,423.29638620340296,286.1298061273887,989,[np.int64(321)],nan,nan,nan,nan,nan,,,,,,,,,,17,001,26,f,r,0.08089319548096584,True,,,,,
,,100,17,001,26,f,r,calibration,0.85,2,-1,23,0.15989317907384526,-1.659023090040775,1,False,0.8359950999729335,False,dot,dot,0.44682443159611107,-0.39667538143067094,-72.1949194203821,344.0363216640144,588,[np.int64(813)],nan,nan,nan,nan,nan,,,,,,,,,,17,001,26,f,r,0.08089319548096584,True,,,,,
,,101,17,001,26,f,r,calibration,0.85,2,-1,24,0.15989317907384526,-1.659023090040775,1,False,0.6006144997663796,False,dot,dot,0.4311161208974887,1.6130728293133996,293.5792549350387,269.00881234027395,27,[np.int64(913)],nan,nan,nan,nan,nan,,,,,,,,,,17,001,26,f,r,0.08089319548096584,True,,,,,
,,102,17,001,26,f,r,calibration,0.85,2,-1,25,0.12829639754099947,-1.9161062678659084,1,False,0.7312547001056373,False,square,square,0.4215235039852359,3.6291982042018147,664.1432713689321,376.9015643285099,749,[np.int64(1049)],nan,nan,nan,nan,nan,,,,,,,,,,17,001,26,f,r,0.08089319548096584,True,,,,,
,,103,17,001,26,f,r,calibration,0.85,2,-1,26,0.12829639754099947,-1.9161062678659084,1,False,0.6830253996886313,False,dot,dot,0.4091686646057076,0.5608836716729892,102.64171191615704,370.05638531754425,555,[np.int64(681)],nan,nan,nan,nan,nan,,,,,,,,,,17,001,26,f,r,0.08089319548096584,True,,,,,
,,104,17,001,26,f,r,calibration,0.85,2,-1,27,0.12829639754099947,-1.9161062678659084,0,False,0.5591231998987496,False,square,dot,0.3913016133881764,2.3949633713113023,435.883333578657,458.3417534871175,590,[np.int64(1161)],nan,nan,nan,nan,nan,,,,,,,,,,17,001,26,f,r,0.08089319548096584,True,,,,,
,,105,17,001,26,f,r,calibration,0.85,2,-1,28,0.15989317907384526,-1.659023090040775,1,False,0.3563077999278903,False,square,square,0.3782863500592955,2.326070074653639,425.67082366161594,270.288684241303,990,[np.int64(945)],nan,nan,nan,nan,nan,,,,,,,,,,17,001,26,f,r,0.08089319548096584,True,,,,,
,,106,17,001,26,f,r,calibration,0.85,2,-1,29,0.15989317907384526,-1.659023090040775,1,False,0.6061335997655988,False,square,square,0.36577642258981014,2.5187838493205397,460.9374444256588,264.9439826583956,861,[np.int64(1511)],nan,nan,nan,nan,nan,,,,,,,,,,17,001,26,f,r,0.08089319548096584,True,,,,,
,,107,17,001,26,f,r,calibration,0.85,2,-1,30,0.12829639754099947,-1.9161062678659084,1,False,0.502842599991709,False,square,square,0.35949898440418177,0.26645769227415217,48.76175768616985,108.35058368169386,360,[np.int64(621)],-2.0101376667132076,3.63397044521358,2.2083331691217816,0.018412734669866135,0.018933000129776365,,,,,,,,,,17,001,26,f,r,0.08089319548096584,True,,,,,
,,108,17,001,26,f,r,calibration,0.85,2,-1,31,0.12829639754099947,-1.9161062678659084,0,False,0.702188499737531,False,square,dot,0.33742766266426644,1.446647517639322,266.1831432456353,138.9767376672834,1538,[np.int64(1216)],nan,nan,nan,nan,nan,,,,,,,,,,17,001,26,f,r,0.08089319548096584,True,,,,,
,,109,17,001,26,f,r,calibration,0.85,2,-1,32,0.15989317907384526,-1.659023090040775,1,False,0.5562029001303017,False,dot,dot,0.3266743348694731,0.9964603355279541,182.3522414016156,80.19507741137762,393,[np.int64(1302)],nan,nan,nan,nan,nan,,,,,,,,,,17,001,26,f,r,0.08089319548096584,True,,,,,
,,110,17,001,26,f,r,calibration,0.85,2,-1,33,0.15989317907384526,-1.659023090040775,1,False,0.4365539001300931,False,square,square,0.31687107809660725,2.2550483151308702,419.43898661434184,173.64674082795165,403,[np.int64(1279)],nan,nan,nan,nan,nan,,,,,,,,,,17,001,26,f,r,0.08089319548096584,True,,,,,
,,111,17,001,26,f,r,calibration,0.85,2,-1,34,0.15989317907384526,-1.659023090040775,0,False,0.5646297000348568,False,dot,square,0.3146260144946676,1.2613834151964436,232.09454839614563,82.63610760757969,188,[np.int64(857)],nan,nan,nan,nan,nan,,,,,,,,,,17,001,26,f,r,0.08089319548096584,True,,,,,
,,112,17,001,26,f,r,calibration,0.85,2,-1,35,0.15989317907384526,-1.659023090040775,1,False,0.5048864004202187,False,square,square,0.3054418597792454,0.37051997022763034,67.43463458142872,331.73394769793464,1524,[np.int64(922)],nan,nan,nan,nan,nan,,,,,,,,,,17,001,26,f,r,0.08089319548096584,True,,,,,
,,113,17,001,26,f,r,calibration,0.85,2,-1,36,0.15989317907384526,-1.659023090040775,1,False,0.540884300135076,False,square,square,0.2970290391805158,1.300075336766638,245.7142386488946,52.16498571262881,1388,[np.int64(169)],nan,nan,nan,nan,nan,,,,,,,,,,17,001,26,f,r,0.08089319548096584,True,,,,,
,,114,17,001,26,f,r,calibration,0.85,2,-1,37,0.15989317907384526,-1.659023090040775,1,False,0.625054799951613,False,square,square,0.2894532275523672,1.2028041151924425,222.51876131060186,88.10455856019126,1385,[np.int64(888)],nan,nan,nan,nan,nan,,,,,,,,,,17,001,26,f,r,0.08089319548096584,True,,,,,
,,115,17,001,26,f,r,calibration,0.85,2,-1,38,0.15989317907384526,-1.659023090040775,1,False,0.6305858003906906,False,dot,dot,0.2827303198712567,2.167210931471783,392.26517859639273,221.33779490448507,1542,[np.int64(143)],nan,nan,nan,nan,nan,,,,,,,,,,17,001,26,f,r,0.08089319548096584,True,,,,,
,,116,17,001,26,f,r,calibration,0.85,2,-1,39,0.15989317907384526,-1.659023090040775,1,False,0.4675410003401339,False,square,square,0.27683673641596457,0.968893629621822,177.30753422079343,186.00429804132426,1116,[np.int64(266)],nan,nan,nan,nan,nan,,,,,,,,,,17,001,26,f,r,0.08089319548096584,True,,,,,
,,117,17,001,26,f,r,calibration,0.85,2,-1,40,0.12829639754099947,-1.9161062678659084,0,False,1.016946999821812,False,dot,square,0.2572231572973886,0.3974565503903651,72.73454872143681,159.97640645179533,1061,[np.int64(718)],-1.835707373755466,3.599358222217848,2.1799952869363644,0.019320460174342188,0.019316131245930478,,,,,,,,,,17,001,26,f,r,0.08089319548096584,True,,,,,
,,118,17,001,26,f,r,calibration,0.85,2,-1,41,0.15989317907384526,-1.659023090040775,0,False,0.4879874000325799,False,square,dot,0.2586830860334009,0.9861397877586846,179.4774413720806,169.28898600346037,1528,[np.int64(147)],nan,nan,nan,nan,nan,,,,,,,,,,17,001,26,f,r,0.08089319548096584,True,,,,,
,,119,17,001,26,f,r,calibration,0.85,2,-1,42,0.19750845711691875,-1.4019399122156422,0,False,1.8561341003514826,False,square,dot,0.28175074801225974,0.8786325491484298,160.78975649416265,58.426633226359,875,[np.int64(56)],nan,nan,nan,nan,nan,,,,,,,,,,17,001,26,f,r,0.08089319548096584,True,,,,,
,,120,17,001,26,f,r,calibration,0.85,2,-1,43,0.19750845711691875,-1.4019399122156422,0,False,2.3416601000353694,False,dot,square,0.3061874303505699,1.9441085714961088,359.66008572678015,227.67123452013223,650,[np.int64(933)],nan,nan,nan,nan,nan,,,,,,,,,,17,001,26,f,r,0.08089319548096584,True,,,,,
,,121,17,001,26,f,r,calibration,0.85,2,-1,44,0.2414297750189407,-1.1448567343905092,1,False,0.5348339998163283,False,square,square,0.2913515251481297,3.1952304583870754,594.312865259996,136.81578428875545,837,[np.int64(278)],nan,nan,nan,nan,nan,,,,,,,,,,17,001,26,f,r,0.08089319548096584,True,,,,,
,,122,17,001,26,f,r,calibration,0.85,2,-1,45,0.2414297750189407,-1.1448567343905092,1,False,0.5239631999284029,False,square,square,0.2784713271605074,1.3874568023080023,256.6795084269804,106.86926154623451,616,[np.int64(384)],nan,nan,nan,nan,nan,,,,,,,,,,17,001,26,f,r,0.08089319548096584,True,,,,,
,,123,17,001,26,f,r,calibration,0.85,2,-1,46,0.19750845711691875,-1.4019399122156422,1,False,0.7554858000949025,False,dot,dot,0.26771977775699735,1.0824451195298028,198.0874568739539,130.16060875462006,1307,[np.int64(407)],nan,nan,nan,nan,nan,,,,,,,,,,17,001,26,f,r,0.08089319548096584,True,,,,,
,,124,17,001,26,f,r,calibration,0.85,2,-1,47,0.19750845711691875,-1.4019399122156422,1,False,0.6892170999199152,False,square,square,0.2579403158744701,1.2461610986256404,233.03212544299475,89.95231742965206,167,[np.int64(1034)],nan,nan,nan,nan,nan,,,,,,,,,,17,001,26,f,r,0.08089319548096584,True,,,,,
,,125,17,001,26,f,r,calibration,0.85,2,-1,48,0.19750845711691875,-1.4019399122156422,1,False,0.6329434998333454,False,dot,dot,0.24910146906622618,1.1362593560577852,206.7992028025169,54.19096196532887,766,[np.int64(1051)],nan,nan,nan,nan,nan,,,,,,,,,,17,001,26,f,r,0.08089319548096584,True,,,,,
,,126,17,001,26,f,r,calibration,0.85,2,-1,49,0.19750845711691875,-1.4019399122156422,0,False,0.5145690999925137,False,dot,square,0.2639077350540027,-0.756472735510472,-141.46040154045826,210.84231224972925,1174,[np.int64(11)],nan,nan,nan,nan,nan,,,,,,,,,,17,001,26,f,r,0.08089319548096584,True,,,,,
,,127,17,001,26,f,r,calibration,0.85,2,-1,50,0.2414297750189407,-1.1448567343905092,1,False,0.6176821999251842,False,square,square,0.2545853556076298,1.228998110675806,227.36465047502412,99.67979978495333,760,[np.int64(1106)],-1.5793976015977056,2.7653460950682414,1.5975933244517964,0.022884087205784567,0.020587121016001193,,,,,,,,,,17,001,26,f,r,0.08089319548096584,True,,,,,
,,128,17,001,26,f,r,calibration,0.85,2,-1,51,0.19750845711691875,-1.4019399122156422,1,False,0.5552745996974409,False,square,square,0.24662801921012653,0.3777406901999197,69.50428699678523,115.68170323397302,60,[np.int64(1145)],nan,nan,nan,nan,nan,,,,,,,,,,17,001,26,f,r,0.08089319548096584,True,,,,,
,,129,17,001,26,f,r,calibration,0.85,2,-1,52,0.19750845711691875,-1.4019399122156422,1,False,0.451379899866879,False,dot,dot,0.2393428340759422,1.914027699439287,348.35304129795026,223.3078945189472,710,[np.int64(286)],nan,nan,nan,nan,nan,,,,,,,,,,17,001,26,f,r,0.08089319548096584,True,,,,,
,,130,17,001,26,f,r,calibration,0.85,2,-1,53,0.19750845711691875,-1.4019399122156422,1,False,0.7668609996326268,False,square,square,0.23269314825486398,0.8624581411860058,158.69229797822507,281.8946845384537,1448,[np.int64(1209)],nan,nan,nan,nan,nan,,,,,,,,,,17,001,26,f,r,0.08089319548096584,True,,,,,
,,131,17,001,26,f,r,calibration,0.85,2,-1,54,0.19750845711691875,-1.4019399122156422,0,False,0.5348863997496665,False,square,dot,0.2428666592529017,-0.28583787899506585,-52.02249397710199,237.8786561481434,607,[np.int64(1021)],nan,nan,nan,nan,nan,,,,,,,,,,17,001,26,f,r,0.08089319548096584,True,,,,,
,,132,17,001,26,f,r,calibration,0.85,2,-1,55,0.19750845711691875,-1.4019399122156422,1,False,0.5170628000050783,False,square,square,0.23621135181313482,1.396820907110742,257.0150469083765,43.22302747801955,24,[np.int64(1559)],nan,nan,nan,nan,nan,,,,,,,,,,17,001,26,f,r,0.08089319548096584,True,,,,,
,,133,17,001,26,f,r,calibration,0.85,2,-1,56,0.19750845711691875,-1.4019399122156422,1,False,0.481167399790138,False,square,square,0.23008110416712887,0.5625433984425404,97.88255132900203,121.88489246896617,1328,[np.int64(842)],nan,nan,nan,nan,nan,,,,,,,,,,17,001,26,f,r,0.08089319548096584,True,,,,,
,,134,17,001,26,f,r,calibration,0.85,2,-1,57,0.19750845711691875,-1.4019399122156422,1,False,0.5346390996128321,False,square,square,0.2244403693819326,1.3149081484054,245.88782375180978,120.360428365936,629,[np.int64(204)],nan,nan,nan,nan,nan,,,,,,,,,,17,001,26,f,r,0.08089319548096584,True,,,,,
,,135,17,001,26,f,r,calibration,0.85,2,-1,58,0.19750845711691875,-1.4019399122156422,1,False,0.48570339987054467,False,square,square,0.21925473063590561,1.9545001255535213,359.62802310184793,79.2659273230392,503,[np.int64(978)],nan,nan,nan,nan,nan,,,,,,,,,,17,001,26,f,r,0.08089319548096584,True,,,,,
,,136,17,001,26,f,r,calibration,0.85,2,-1,59,0.19750845711691875,-1.4019399122156422,1,False,0.4169927998445928,False,dot,dot,0.2144914002208513,3.864859335332457,711.134117701172,183.4187748731857,736,[np.int64(890)],nan,nan,nan,nan,nan,,,,,,,,,,17,001,26,f,r,0.08089319548096584,True,,,,,
,,137,17,001,26,f,r,calibration,0.85,2,-1,60,0.19750845711691875,-1.4019399122156422,1,False,1.0690935999155045,False,dot,dot,0.21011945747715066,-0.5292768658265943,-96.32838958044016,289.3171073302719,834,[np.int64(186)],-1.6683217640697057,2.949802981152567,1.6972467799847237,0.02132173834846743,0.020029581855975004,,,,,,,,,,17,001,26,f,r,0.08089319548096584,True,,,,,
,,138,17,001,26,f,r,calibration,0.85,2,-1,61,0.19750845711691875,-1.4019399122156422,1,False,0.5336462999694049,False,dot,dot,0.20610991182067032,2.4668709906236646,451.4373912841306,209.88718559468134,1517,[np.int64(828)],nan,nan,nan,nan,nan,,,,,,,,,,17,001,26,f,r,0.08089319548096584,True,,,,,
,,139,17,001,26,f,r,calibration,0.85,2,-1,62,0.19750845711691875,-1.4019399122156422,1,False,0.579598099924624,False,square,square,0.202435657138351,1.5305149668612186,278.5537239687418,42.31464712267328,556,[np.int64(45)],nan,nan,nan,nan,nan,,,,,,,,,,17,001,26,f,r,0.08089319548096584,True,,,,,
,,140,17,001,26,f,r,calibration,0.85,2,-1,63,0.19750845711691875,-1.4019399122156422,1,False,0.5475872000679374,False,square,square,0.1990713660854067,0.7074668047268475,129.4664252650131,68.95890847040141,1530,[np.int64(343)],nan,nan,nan,nan,nan,,,,,,,,,,17,001,26,f,r,0.08089319548096584,True,,,,,
,,141,17,001,26,f,r,test,,2,1,1,0.08089319548096584,,0,False,1.0844439999200404,False,img_A,img_B,,0.551210539035183,98.11547594826257,106.41064985994547,100,[np.int64(526)],,,,,,low,0.08089319548096584,5,doorknocker_08s,hot-water_bottle_05s,11,21,31,42,17,001,26,f,r,0.08089319548096584,True,0.21144361937432377,True,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,142,17,001,26,f,r,test,,2,1,2,0.08089319548096584,,1,False,2.499205600004643,False,img_B,img_B,,0.670798037514479,122.75604086514964,213.22142160662858,532,[np.int64(847)],,,,,,low,0.08089319548096584,6,pan_15s,sweeper_02s,11,21,31,41,17,001,26,f,r,0.08089319548096584,True,0.21144361937432377,True,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,143,17,001,26,f,r,test,,2,1,3,0.08089319548096584,,0,False,1.1171804000623524,False,img_B,img_A,,1.88206989994285,342.5367217895987,249.86394869841257,848,[np.int64(961)],,,,,,low,0.08089319548096584,5,razor_09s,chicken1_08s,11,21,31,42,17,001,26,f,r,0.08089319548096584,True,0.21144361937432377,True,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,144,17,001,26,f,r,test,,2,1,4,0.08089319548096584,,0,False,0.76779880002141,False,img_A,img_B,,0.0654623317222348,12.110531368613437,129.04542363447638,583,[np.int64(324)],,,,,,low,0.08089319548096584,6,trap_07s,walker1_03s,11,21,31,42,17,001,26,f,r,0.08089319548096584,True,0.21144361937432377,True,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,145,17,001,26,f,r,test,,2,1,5,0.08089319548096584,,0,False,1.767324899788946,False,img_B,img_A,,0.6331030369298891,115.8578557581697,269.5308504550663,1554,[np.int64(2)],,,,,,low,0.08089319548096584,4,marker_08s,turf_07s,11,21,31,42,17,001,26,f,r,0.08089319548096584,True,0.21144361937432377,True,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,146,17,001,26,f,r,test,,2,1,6,0.08089319548096584,,1,False,0.635398400016129,False,img_A,img_A,,1.3674338433655426,250.24039333589428,174.48387594674713,854,[np.int64(84)],,,,,,low,0.08089319548096584,6,peanut_12s,ironing_board_01b,11,21,31,41,17,001,26,f,r,0.08089319548096584,True,0.21144361937432377,True,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,147,17,001,26,f,r,test,,2,1,7,0.08089319548096584,,1,False,0.7178156999871135,False,img_A,img_A,,-1.8561200686279449,-341.52609262754186,121.20503277839519,713,[np.int64(40)],,,,,,low,0.08089319548096584,6,ruby_14s,hood_06s,11,21,31,41,17,001,26,f,r,0.08089319548096584,True,0.21144361937432377,True,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,148,17,001,26,f,r,test,,2,1,8,0.08089319548096584,,1,False,1.1847676998004317,False,img_A,img_A,,-0.22673297590091032,-41.26540161396568,192.0084199958548,648,[np.int64(1035)],,,,,,low,0.08089319548096584,5,clothespin_08s,cotton_candy_08s,11,21,31,41,17,001,26,f,r,0.08089319548096584,True,0.21144361937432377,True,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,149,17,001,26,f,r,test,,2,1,9,0.08089319548096584,,1,False,0.6054878002032638,False,img_B,img_B,,0.49796348662283796,90.62935456535651,144.8087718797457,1514,[np.int64(1108)],,,,,,low,0.08089319548096584,6,ticktacktoe_09s,hotdog_03s,11,21,31,41,17,001,26,f,r,0.08089319548096584,True,0.21144361937432377,True,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,150,17,001,26,f,r,test,,2,1,10,0.08089319548096584,,0,False,0.7133458000607789,False,img_B,img_A,,0.807296692043238,147.73529464391254,112.16181405071261,576,[np.int64(670)],,,,,,low,0.08089319548096584,6,cellphone_11s,coin_15s,11,21,31,42,17,001,26,f,r,0.08089319548096584,True,0.21144361937432377,True,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,151,17,001,26,f,r,test,,2,1,11,0.08089319548096584,,1,False,0.7666875999420881,False,img_A,img_A,,-0.7740478012727391,-141.65074763291125,108.68973196946388,1055,[np.int64(1368)],,,,,,low,0.08089319548096584,6,mixer_03s,yarn_10s,11,21,31,41,17,001,26,f,r,0.08089319548096584,True,0.21144361937432377,True,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,152,17,001,26,f,r,test,,2,1,12,0.08089319548096584,,1,False,1.0967792002484202,False,img_A,img_A,,-0.7432972373883915,-135.28009720468725,114.87418960720635,715,[np.int64(210)],,,,,,low,0.08089319548096584,5,lamb_chop_18s,stamp1_05s,11,21,31,41,17,001,26,f,r,0.08089319548096584,True,0.21144361937432377,True,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,153,17,001,26,f,r,test,,2,1,13,0.08089319548096584,,1,False,0.7518068999052048,False,img_A,img_A,,1.5817198914690227,291.0364600303002,313.00013837142313,1316,[np.int64(1462)],,,,,,low,0.08089319548096584,4,orange_rind_15s,fur_coat_12s,11,21,31,41,17,001,26,f,r,0.08089319548096584,True,0.21144361937432377,True,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,154,17,001,26,f,r,test,,2,1,14,0.08089319548096584,,1,False,0.5177120002917945,False,img_B,img_B,,-1.0492159056703096,-190.95729483199634,193.49499621608228,968,[np.int64(404)],,,,,,low,0.08089319548096584,5,fishhook_09s,bulletproof_vest_03s,11,21,31,41,17,001,26,f,r,0.08089319548096584,True,0.21144361937432377,True,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,155,17,001,26,f,r,test,,2,1,15,0.08089319548096584,,1,False,0.7493507000617683,False,img_B,img_B,,0.7996476694856254,147.13517118535506,88.18274182139909,319,[np.int64(329)],,,,,,low,0.08089319548096584,3,toothpick_14n,nutcracker_06s,11,21,31,41,17,001,26,f,r,0.08089319548096584,True,0.21144361937432377,True,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,156,17,001,26,f,r,test,,2,1,16,0.08089319548096584,,1,False,0.530704100150615,False,img_B,img_B,,0.9649941477078642,175.6289348828313,95.35131368067147,108,[np.int64(906)],,,,,,low,0.08089319548096584,5,eye_patch_11s,boxer_shorts_09s,11,21,31,41,17,001,26,f,r,0.08089319548096584,True,0.21144361937432377,True,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,157,17,001,26,f,r,test,,2,1,17,0.08089319548096584,,0,False,0.7295199995860457,False,img_A,img_B,,-1.6337266560704882,-297.33825140482884,93.73385794964672,291,[np.int64(1164)],,,,,,low,0.08089319548096584,5,sock_13s,electric_chair_11s,11,21,31,42,17,001,26,f,r,0.08089319548096584,True,0.21144361937432377,True,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,158,17,001,26,f,r,test,,2,1,18,0.08089319548096584,,1,False,1.1280748997814953,False,img_B,img_B,,3.614949574642912,657.92082258501,239.2762357686401,538,[np.int64(1151)],,,,,,low,0.08089319548096584,3,crucifix_09s,lipstick_12s,11,21,31,41,17,001,26,f,r,0.08089319548096584,True,0.21144361937432377,True,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,159,17,001,26,f,r,test,,2,1,19,0.08089319548096584,,0,False,1.6188110001385212,False,img_B,img_A,,1.8804092510492991,351.63652994621896,133.6483416511756,364,[np.int64(293)],,,,,,low,0.08089319548096584,5,bracelet1_12s,dice_14s,11,21,31,42,17,001,26,f,r,0.08089319548096584,True,0.21144361937432377,True,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,160,17,001,26,f,r,test,,2,1,20,0.08089319548096584,,1,False,0.802519400138408,False,img_B,img_B,,-2.109434502098813,-383.91707938198397,240.52373097227365,695,[np.int64(1475)],,,,,,low,0.08089319548096584,6,dip_04s,jigsaw_puzzle_09s,11,21,31,41,17,001,26,f,r,0.08089319548096584,True,0.21144361937432377,True,"['low', 'high', 'low', 'high', 'low', 'high']",low,
