thisRow.t,notes,overall_trial_num,participant,session,age,gender,handedness,phase,calib_target,n_shapes,block_num,trial_in_block,prop_used,stimulus_logit,detection_accuracy,is_timeout,rt_choice,early_response,true_controlled,response_controlled,quest_alpha_sd,mean_evidence,sum_evidence,var_evidence,target_snippet_id,distractor_snippet_ids,quest_alpha_mean,quest_beta_mean,quest_beta_sd,quest_lambda_mean,quest_lambda_sd,control_condition,threshold_75,agency_rating,img_A_name,img_B_name,trigger_fix,trigger_stim_onset,trigger_motion_start,trigger_resp_onset,trigger_resp_val,trigger_agency_onset,target_is_left,participant,session,age,gender,handedness,quest_prop_high,quest_high_converged,quest_prop_low,quest_low_converged,miniblock_order,starts_with,
,,80,14,001,25,f,r,calibration,0.55,2,0,20,0.47090191089840744,-0.11652402308997703,0,False,0.7164678999688476,False,square,dot,0.4330333155060006,17.33633898111124,3172.550033543357,207.13986006290483,195,[np.int64(1182)],-0.09473433331672472,2.994530355434653,1.9008711218596646,0.0273284936123234,0.021695465180426074,,,,,,,,,,,,,14,001,25,f,r,0.4922932027907313,True,,,,,
,,81,14,001,25,f,r,calibration,0.55,2,0,21,0.5350820483873121,0.14055915473515587,1,False,1.392817399930209,False,dot,dot,0.41632999763769324,12.741335835870713,2535.525831338272,229.49842343420903,1278,[np.int64(726)],nan,nan,nan,nan,nan,,,,,,,,,,,,,14,001,25,f,r,0.4922932027907313,True,,,,,
,,82,14,001,25,f,r,calibration,0.55,2,0,22,0.5350820483873121,0.14055915473515587,0,False,0.9152364000910893,False,dot,square,0.4230218251693372,18.70145269678361,3571.9774650856693,187.51021017167378,1507,[np.int64(1011)],nan,nan,nan,nan,nan,,,,,,,,,,,,,14,001,25,f,r,0.4922932027907313,True,,,,,
,,83,14,001,25,f,r,calibration,0.55,2,0,23,0.5981210736084265,0.3976423325602886,1,False,0.8326677000150084,False,square,square,0.4030663700345212,6.895935307729893,1496.4179617773868,103.09015094359766,858,[np.int64(428)],nan,nan,nan,nan,nan,,,,,,,,,,,,,14,001,25,f,r,0.4922932027907313,True,,,,,
,,84,14,001,25,f,r,calibration,0.55,2,0,24,0.5981210736084265,0.3976423325602886,1,False,1.2500728000886738,False,dot,dot,0.3857930327061024,11.567286310794305,2128.3806811861523,174.51737962360278,404,[np.int64(652)],nan,nan,nan,nan,nan,,,,,,,,,,,,,14,001,25,f,r,0.4922932027907313,True,,,,,
,,85,14,001,25,f,r,calibration,0.55,2,0,25,0.5350820483873121,0.14055915473515587,1,False,0.7935264999978244,False,square,square,0.37396911041299136,18.485828203859988,3382.906561306378,195.39721709879552,991,[np.int64(937)],nan,nan,nan,nan,nan,,,,,,,,,,,,,14,001,25,f,r,0.4922932027907313,True,,,,,
,,86,14,001,25,f,r,calibration,0.55,2,0,26,0.5350820483873121,0.14055915473515587,1,False,0.7789499999489635,False,square,square,0.363317863957564,10.507421892338055,2227.5734411756675,147.2219496055104,929,[np.int64(1078)],nan,nan,nan,nan,nan,,,,,,,,,,,,,14,001,25,f,r,0.4922932027907313,True,,,,,
,,87,14,001,25,f,r,calibration,0.55,2,0,27,0.5350820483873121,0.14055915473515587,1,False,1.7215005999896675,False,square,square,0.35388632821168087,13.405422159733755,2480.0030995507445,170.64339522309356,136,[np.int64(1432)],nan,nan,nan,nan,nan,,,,,,,,,,,,,14,001,25,f,r,0.4922932027907313,True,,,,,
,,88,14,001,25,f,r,calibration,0.55,2,0,28,0.47090191089840744,-0.11652402308997703,1,False,0.6545502999797463,False,dot,dot,0.35035224594403824,6.469562411185917,1203.3386084805807,89.52097688360499,495,[np.int64(678)],nan,nan,nan,nan,nan,,,,,,,,,,,,,14,001,25,f,r,0.4922932027907313,True,,,,,
,,89,14,001,25,f,r,calibration,0.55,2,0,29,0.47090191089840744,-0.11652402308997703,1,False,1.0770055999746546,False,square,square,0.34674648937314784,14.102122635051982,2820.4245270103966,201.81691093590536,1521,[np.int64(207)],nan,nan,nan,nan,nan,,,,,,,,,,,,,14,001,25,f,r,0.4922932027907313,True,,,,,
,,90,14,001,25,f,r,calibration,0.55,2,0,30,0.47090191089840744,-0.11652402308997703,1,False,0.6850871000206098,False,square,square,0.34308951378166164,9.445345141724465,1794.6155769276481,283.2113776329844,243,[np.int64(1500)],-0.2786769953022247,3.1244579466592617,1.961418453175081,0.025650962217801353,0.021359187394951393,,,,,,,,,,,,,14,001,25,f,r,0.4922932027907313,True,,,,,
,,91,14,001,25,f,r,calibration,0.55,2,0,31,0.47090191089840744,-0.11652402308997703,1,False,0.9380602999590337,False,square,square,0.3394144789396558,9.43506340948179,1726.6166039351676,212.94125330920753,159,[np.int64(1357)],nan,nan,nan,nan,nan,,,,,,,,,,,,,14,001,25,f,r,0.4922932027907313,True,,,,,
,,92,14,001,25,f,r,calibration,0.55,2,0,32,0.47090191089840744,-0.11652402308997703,1,False,0.7425095000071451,False,dot,dot,0.33576396949021514,13.52478138888027,2475.0349941650893,281.04838135925087,609,[np.int64(1460)],nan,nan,nan,nan,nan,,,,,,,,,,,,,14,001,25,f,r,0.4922932027907313,True,,,,,
,,93,14,001,25,f,r,calibration,0.55,2,0,33,0.40766968306220214,-0.37360720091511007,1,False,0.7556098999921232,False,dot,dot,0.3375755476387804,0.9000194585850935,163.803541462487,397.684224752048,549,[np.int64(824)],nan,nan,nan,nan,nan,,,,,,,,,,,,,14,001,25,f,r,0.4922932027907313,True,,,,,
,,94,14,001,25,f,r,calibration,0.55,2,0,34,0.40766968306220214,-0.37360720091511007,0,False,0.7812961000017822,False,square,dot,0.3051757433288553,5.701600098594888,1054.7960182400543,269.2488967181007,617,[np.int64(517)],nan,nan,nan,nan,nan,,,,,,,,,,,,,14,001,25,f,r,0.4922932027907313,True,,,,,
,,95,14,001,25,f,r,calibration,0.55,2,0,35,0.47090191089840744,-0.11652402308997703,1,False,0.6514441999606788,False,dot,dot,0.3011660602121621,10.286476179217821,1872.1386646176434,380.00314663222076,1559,[np.int64(305)],nan,nan,nan,nan,nan,,,,,,,,,,,,,14,001,25,f,r,0.4922932027907313,True,,,,,
,,96,14,001,25,f,r,calibration,0.55,2,0,36,0.47090191089840744,-0.11652402308997703,0,False,0.6844940000446513,False,dot,square,0.28816222942238995,7.2480432724075445,1384.376265029841,255.34111860051397,405,[np.int64(619)],nan,nan,nan,nan,nan,,,,,,,,,,,,,14,001,25,f,r,0.4922932027907313,True,,,,,
,,97,14,001,25,f,r,calibration,0.55,2,0,37,0.47090191089840744,-0.11652402308997703,1,False,0.6889015000779182,False,dot,dot,0.2844015542617597,12.77641008047082,2338.08304472616,244.7868719764288,614,[np.int64(123)],nan,nan,nan,nan,nan,,,,,,,,,,,,,14,001,25,f,r,0.4922932027907313,True,,,,,
,,98,14,001,25,f,r,calibration,0.55,2,0,38,0.47090191089840744,-0.11652402308997703,1,False,1.897374799940735,False,square,square,0.28089228302054425,8.878286656567001,1775.6573313134002,130.17208797391106,44,[np.int64(774)],nan,nan,nan,nan,nan,,,,,,,,,,,,,14,001,25,f,r,0.4922932027907313,True,,,,,
,,99,14,001,25,f,r,calibration,0.55,2,0,39,0.47090191089840744,-0.11652402308997703,1,False,1.7596715999534354,False,dot,dot,0.2776155935795062,5.700572821139418,1043.2048262685134,278.5354846414122,989,[np.int64(1510)],nan,nan,nan,nan,nan,,,,,,,,,,,,,14,001,25,f,r,0.4922932027907313,True,,,,,
,,100,14,001,25,f,r,calibration,0.55,2,0,40,0.47090191089840744,-0.11652402308997703,0,False,0.7279995999997482,False,dot,square,0.2675083242649302,4.96579042623293,938.5343905580238,254.9178796665343,656,[np.int64(94)],-0.18278140738976362,2.968639704477459,1.8486962309236092,0.0267643602185524,0.021540952008346003,,,,,,,,,,,,,14,001,25,f,r,0.4922932027907313,True,,,,,
,,101,14,001,25,f,r,calibration,0.55,2,0,41,0.47090191089840744,-0.11652402308997703,1,False,0.7813965000677854,False,dot,dot,0.26421470120682183,3.944352062561509,887.4792140763395,137.6890842379218,1189,[np.int64(1511)],nan,nan,nan,nan,nan,,,,,,,,,,,,,14,001,25,f,r,0.4922932027907313,True,,,,,
,,102,14,001,25,f,r,calibration,0.55,2,0,42,0.47090191089840744,-0.11652402308997703,1,False,0.7509996000444517,False,dot,dot,0.2611998924675357,4.046995017805583,1044.1247145938403,118.94757325050541,769,[np.int64(1010)],nan,nan,nan,nan,nan,,,,,,,,,,,,,14,001,25,f,r,0.4922932027907313,True,,,,,
,,103,14,001,25,f,r,calibration,0.55,2,0,43,0.47090191089840744,-0.11652402308997703,1,False,0.8499670999590307,False,square,square,0.25843223030886153,8.498209902727329,1640.1545112263746,221.61948397117072,953,[np.int64(1273)],nan,nan,nan,nan,nan,,,,,,,,,,,,,14,001,25,f,r,0.4922932027907313,True,,,,,
,,104,14,001,25,f,r,calibration,0.55,2,0,44,0.47090191089840744,-0.11652402308997703,0,False,0.7453894000500441,False,dot,square,0.2504920930781995,10.07013255771199,2094.587572004094,135.61391356767712,1123,[np.int64(152)],nan,nan,nan,nan,nan,,,,,,,,,,,,,14,001,25,f,r,0.4922932027907313,True,,,,,
,,105,14,001,25,f,r,calibration,0.55,2,0,45,0.47090191089840744,-0.11652402308997703,1,False,0.7542278999462724,False,square,square,0.24758454197262875,13.271320581044007,2402.109025168965,198.29428839733075,587,[np.int64(898)],nan,nan,nan,nan,nan,,,,,,,,,,,,,14,001,25,f,r,0.4922932027907313,True,,,,,
,,106,14,001,25,f,r,calibration,0.55,2,0,46,0.47090191089840744,-0.11652402308997703,1,False,0.6705356000456959,False,square,square,0.24495385078225687,1.3454018171506368,262.35335434437417,191.68423603491772,13,[np.int64(1578)],nan,nan,nan,nan,nan,,,,,,,,,,,,,14,001,25,f,r,0.4922932027907313,True,,,,,
,,107,14,001,25,f,r,calibration,0.55,2,0,47,0.47090191089840744,-0.11652402308997703,1,False,0.7880882999161258,False,dot,dot,0.2425653397714978,13.214503291460098,2484.3266187944982,286.0917074462123,241,[np.int64(1220)],nan,nan,nan,nan,nan,,,,,,,,,,,,,14,001,25,f,r,0.4922932027907313,True,,,,,
,,108,14,001,25,f,r,calibration,0.55,2,0,48,0.47090191089840744,-0.11652402308997703,1,False,0.9772174999816343,False,square,square,0.2403872266557212,10.21547012842874,1869.4310335024593,309.64920458611346,450,[np.int64(736)],nan,nan,nan,nan,nan,,,,,,,,,,,,,14,001,25,f,r,0.4922932027907313,True,,,,,
,,109,14,001,25,f,r,calibration,0.55,2,0,49,0.47090191089840744,-0.11652402308997703,0,False,1.6794437000062317,False,square,dot,0.2334157849903979,6.771643412489412,1273.0689615480094,150.51297675776547,1377,[np.int64(1569)],nan,nan,nan,nan,nan,,,,,,,,,,,,,14,001,25,f,r,0.4922932027907313,True,,,,,
,,110,14,001,25,f,r,calibration,0.55,2,0,50,0.47090191089840744,-0.11652402308997703,1,False,1.6102160000009462,False,dot,dot,0.23110257562347541,2.4166910838896065,483.3382167779213,201.23166780086606,641,[np.int64(259)],-0.21089570194903837,2.8856226878196116,1.7808665241033264,0.026500876076178112,0.021465928187351945,,,,,,,,,,,,,14,001,25,f,r,0.4922932027907313,True,,,,,
,,111,14,001,25,f,r,calibration,0.55,2,0,51,0.47090191089840744,-0.11652402308997703,1,False,0.7497782000573352,False,square,square,0.22901869145710507,11.111297971689291,2100.035316649276,261.19177758046817,463,[np.int64(503)],nan,nan,nan,nan,nan,,,,,,,,,,,,,14,001,25,f,r,0.4922932027907313,True,,,,,
,,112,14,001,25,f,r,calibration,0.55,2,0,52,0.47090191089840744,-0.11652402308997703,0,False,0.7052147999638692,False,dot,square,0.22391711691336322,-0.7036357910019974,-128.7653497533655,164.94323259006646,607,[np.int64(1262)],nan,nan,nan,nan,nan,,,,,,,,,,,,,14,001,25,f,r,0.4922932027907313,True,,,,,
,,113,14,001,25,f,r,calibration,0.55,2,0,53,0.47090191089840744,-0.11652402308997703,0,False,0.5648758000461385,False,dot,square,0.221586769161087,7.323970227487745,1435.498164587598,221.29792831364236,567,[np.int64(314)],nan,nan,nan,nan,nan,,,,,,,,,,,,,14,001,25,f,r,0.4922932027907313,True,,,,,
,,114,14,001,25,f,r,calibration,0.55,2,0,54,0.5350820483873121,0.14055915473515587,1,False,0.6889367999974638,False,dot,dot,0.21700936993670353,11.248519597507125,2193.4613215138893,153.77232488890533,1433,[np.int64(180)],nan,nan,nan,nan,nan,,,,,,,,,,,,,14,001,25,f,r,0.4922932027907313,True,,,,,
,,115,14,001,25,f,r,calibration,0.55,2,0,55,0.5350820483873121,0.14055915473515587,1,False,1.1276812999276444,False,dot,dot,0.21297725936032713,11.647329685770917,2212.9926402964743,129.85748291719827,939,[np.int64(575)],nan,nan,nan,nan,nan,,,,,,,,,,,,,14,001,25,f,r,0.4922932027907313,True,,,,,
,,116,14,001,25,f,r,calibration,0.55,2,0,56,0.5350820483873121,0.14055915473515587,1,False,0.7481902999570593,False,square,square,0.20942005506481373,8.355225751677644,1604.2033443221076,152.20357708364944,322,[np.int64(945)],nan,nan,nan,nan,nan,,,,,,,,,,,,,14,001,25,f,r,0.4922932027907313,True,,,,,
,,117,14,001,25,f,r,calibration,0.55,2,0,57,0.47090191089840744,-0.11652402308997703,0,False,0.659585400018841,False,square,dot,0.20628384693427917,13.311189387556407,2569.0595517983866,150.48756149603568,1197,[np.int64(579)],nan,nan,nan,nan,nan,,,,,,,,,,,,,14,001,25,f,r,0.4922932027907313,True,,,,,
,,118,14,001,25,f,r,calibration,0.55,2,0,58,0.5350820483873121,0.14055915473515587,0,False,0.6560771999647841,False,dot,square,0.21233887785278777,1.6601984923597768,508.02073866209173,20.49866623042175,1161,[np.int64(1229)],nan,nan,nan,nan,nan,,,,,,,,,,,,,14,001,25,f,r,0.4922932027907313,True,,,,,
,,119,14,001,25,f,r,calibration,0.55,2,0,59,0.5350820483873121,0.14055915473515587,0,False,0.826840199995786,False,square,dot,0.22062032612651433,5.573513489418258,1254.040535119108,111.32548587266679,132,[np.int64(169)],nan,nan,nan,nan,nan,,,,,,,,,,,,,14,001,25,f,r,0.4922932027907313,True,,,,,
,,120,14,001,25,f,r,calibration,0.55,2,0,60,0.5350820483873121,0.14055915473515587,0,False,1.64800909999758,False,square,dot,0.23109077344437062,12.185674477499655,2254.349778337436,153.36182798899137,251,[np.int64(806)],0.05873994330772992,2.3834374472201425,1.3359357126665643,0.032246662953641585,0.021917954564132924,,,,,,,,,,,,,14,001,25,f,r,0.4922932027907313,True,,,,,
,,121,14,001,25,f,r,calibration,0.55,2,0,61,0.5981210736084265,0.3976423325602886,1,False,1.2044497999595478,False,square,square,0.22356382017677814,11.610420340765748,2113.096502019366,165.51430262710977,964,[np.int64(1050)],nan,nan,nan,nan,nan,,,,,,,,,,,,,14,001,25,f,r,0.4922932027907313,True,,,,,
,,122,14,001,25,f,r,calibration,0.55,2,0,62,0.5981210736084265,0.3976423325602886,1,False,0.7937470999313518,False,square,square,0.2169785829291633,8.756683163431434,1908.9569296280529,139.99853380280103,1311,[np.int64(187)],nan,nan,nan,nan,nan,,,,,,,,,,,,,14,001,25,f,r,0.4922932027907313,True,,,,,
,,123,14,001,25,f,r,calibration,0.55,2,0,63,0.5981210736084265,0.3976423325602886,0,False,0.9722433999413624,False,square,dot,0.23377462635931925,14.801069417552812,2767.799981082376,199.8248904881826,841,[np.int64(902)],nan,nan,nan,nan,nan,,,,,,,,,,,,,14,001,25,f,r,0.4922932027907313,True,,,,,
,,124,14,001,25,f,r,calibration,0.55,2,0,64,0.5981210736084265,0.3976423325602886,1,False,0.5929799999576062,False,dot,dot,0.22636777990176388,10.536635036745247,2307.523073047209,184.02393675115866,1013,[np.int64(1053)],nan,nan,nan,nan,nan,,,,,,,,,,,,,14,001,25,f,r,0.4922932027907313,True,,,,,
,,125,14,001,25,f,r,calibration,0.55,2,0,65,0.5981210736084265,0.3976423325602886,1,False,0.74894730001688,False,dot,dot,0.21981976598292374,7.305497530294783,1629.1259492557367,126.19781035832378,1568,[np.int64(509)],nan,nan,nan,nan,nan,,,,,,,,,,,,,14,001,25,f,r,0.4922932027907313,True,,,,,
,,126,14,001,25,f,r,calibration,0.55,2,0,66,0.5981210736084265,0.3976423325602886,1,False,0.7057696999981999,False,square,square,0.214014718486737,12.93832985948833,2497.0976628812477,162.94034067830023,1,[np.int64(1035)],nan,nan,nan,nan,nan,,,,,,,,,,,,,14,001,25,f,r,0.4922932027907313,True,,,,,
,,127,14,001,25,f,r,calibration,0.55,2,0,67,0.5981210736084265,0.3976423325602886,1,False,0.5549373000394553,False,square,square,0.20885129337023906,4.818710795364561,1170.9467232735883,81.43503198466625,724,[np.int64(536)],nan,nan,nan,nan,nan,,,,,,,,,,,,,14,001,25,f,r,0.4922932027907313,True,,,,,
,,128,14,001,25,f,r,calibration,0.55,2,0,68,0.5981210736084265,0.3976423325602886,1,False,0.8287915999535471,False,dot,dot,0.20424191814891404,11.11807472580661,2223.614945161322,164.02492789338524,755,[np.int64(1003)],nan,nan,nan,nan,nan,,,,,,,,,,,,,14,001,25,f,r,0.4922932027907313,True,,,,,
,,129,14,001,25,f,r,calibration,0.55,2,0,69,0.5350820483873121,0.14055915473515587,0,False,0.7469053000677377,False,square,dot,0.21007222234306736,6.849220627796102,1458.8839937205698,103.10849261524955,646,[np.int64(494)],nan,nan,nan,nan,nan,,,,,,,,,,,,,14,001,25,f,r,0.4922932027907313,True,,,,,
,,130,14,001,25,f,r,calibration,0.55,2,0,70,0.5981210736084265,0.3976423325602886,1,False,1.0060978999827057,False,square,square,0.20516762427048277,8.219692773304843,1832.99148844698,118.12417542006965,1405,[np.int64(870)],0.058031474784201204,2.417587570748159,1.3106745610147807,0.03210794107124637,0.0218796338064838,,,,,,,,,,,,,14,001,25,f,r,0.4922932027907313,True,,,,,
,,131,14,001,25,f,r,calibration,0.55,2,0,71,0.5981210736084265,0.3976423325602886,1,False,0.7353806999744847,False,square,square,0.2007584746039969,9.104719750833123,2012.1430649341203,160.31146313992647,1565,[np.int64(638)],nan,nan,nan,nan,nan,,,,,,,,,,,,,14,001,25,f,r,0.4922932027907313,True,,,,,
,,132,14,001,25,f,r,calibration,0.55,2,0,72,0.5981210736084265,0.3976423325602886,1,False,1.603827100014314,False,square,square,0.1967800064283092,7.279596522300605,1485.0376905493235,114.85052932238189,950,[np.int64(426)],nan,nan,nan,nan,nan,,,,,,,,,,,,,14,001,25,f,r,0.4922932027907313,True,,,,,
,,133,14,001,25,f,r,test,,2,1,1,0.4922932027907313,,1,False,0.7822128999978304,False,img_A,img_A,,5.472343488948017,1099.9410412785514,118.84996518500186,141,[np.int64(1261)],,,,,,high,0.4922932027907313,4,fur_coat_12s,french_fries_11s,72,13,23,33,41,92,True,14,001,25,f,r,0.4922932027907313,True,0.25746956481075167,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,134,14,001,25,f,r,test,,2,1,2,0.4922932027907313,,1,False,0.7065152999712154,False,img_A,img_A,,2.9372830583270626,781.3172935149987,77.59892361474442,706,[np.int64(701)],,,,,,high,0.4922932027907313,4,coverall_11s,yarn_10s,72,13,23,33,41,92,True,14,001,25,f,r,0.4922932027907313,True,0.25746956481075167,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,135,14,001,25,f,r,test,,2,1,3,0.4922932027907313,,1,False,0.8194536999799311,False,img_A,img_A,,8.541012456930321,2451.270575139002,177.36648130509732,886,[np.int64(1247)],,,,,,high,0.4922932027907313,3,suit_14s,tiara_08s,72,13,24,34,41,92,False,14,001,25,f,r,0.4922932027907313,True,0.25746956481075167,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,136,14,001,25,f,r,test,,2,1,4,0.4922932027907313,,1,False,1.5873743999982253,False,img_A,img_A,,4.005136352442987,981.2584063485319,201.69657506926163,712,[np.int64(577)],,,,,,high,0.4922932027907313,2,brush_04s,solar_panel_04s,72,13,24,34,41,92,False,14,001,25,f,r,0.4922932027907313,True,0.25746956481075167,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,137,14,001,25,f,r,test,,2,1,5,0.4922932027907313,,1,False,0.7602476999163628,False,img_A,img_A,,7.706810589166196,1795.6868672757237,143.05489053470856,212,[np.int64(485)],,,,,,high,0.4922932027907313,6,ice_cube_03s,spam_01b,72,13,24,34,41,92,False,14,001,25,f,r,0.4922932027907313,True,0.25746956481075167,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,138,14,001,25,f,r,test,,2,1,6,0.4922932027907313,,1,False,0.8654223999474198,False,img_A,img_A,,3.9585171388449383,965.8781818781649,130.51352553620984,20,[np.int64(1160)],,,,,,high,0.4922932027907313,5,videocassette_07n,candy_10s,72,13,24,34,41,92,False,14,001,25,f,r,0.4922932027907313,True,0.25746956481075167,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,139,14,001,25,f,r,test,,2,1,7,0.4922932027907313,,0,False,0.8545819000573829,False,img_B,img_A,,5.22267724292673,1044.535448585346,149.82631141325876,786,[np.int64(1323)],,,,,,high,0.4922932027907313,5,sweeper_02s,spider_web_06s,72,13,24,34,42,92,False,14,001,25,f,r,0.4922932027907313,True,0.25746956481075167,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,140,14,001,25,f,r,test,,2,1,8,0.4922932027907313,,1,False,0.7442315999651328,False,img_A,img_A,,7.476933162806918,1764.5562264224327,162.05542945521807,508,[np.int64(867)],,,,,,high,0.4922932027907313,3,pliers_10s,footbath_02s,72,13,24,34,41,92,False,14,001,25,f,r,0.4922932027907313,True,0.25746956481075167,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,141,14,001,25,f,r,test,,2,1,9,0.4922932027907313,,1,False,0.7040999000892043,False,img_B,img_B,,5.976965283710225,1297.0014665651188,175.29074654358743,532,[np.int64(491)],,,,,,high,0.4922932027907313,5,joystick_02s,pan_15s,72,13,23,33,41,92,True,14,001,25,f,r,0.4922932027907313,True,0.25746956481075167,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,142,14,001,25,f,r,test,,2,1,10,0.4922932027907313,,0,False,0.7037860000273213,False,img_A,img_B,,-0.4909140943592963,-111.43749941956025,114.94209486191956,972,[np.int64(761)],,,,,,high,0.4922932027907313,7,biscuit_09s,ukulele_14s,72,13,24,34,42,92,False,14,001,25,f,r,0.4922932027907313,True,0.25746956481075167,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,143,14,001,25,f,r,test,,2,1,11,0.4922932027907313,,1,False,0.889190600020811,False,img_A,img_A,,11.403821832983366,2303.57201026264,118.20116535000129,168,[np.int64(222)],,,,,,high,0.4922932027907313,3,staple_06s,chips_03s,72,13,23,33,41,92,True,14,001,25,f,r,0.4922932027907313,True,0.25746956481075167,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,144,14,001,25,f,r,test,,2,1,12,0.4922932027907313,,1,False,1.1410622000694275,False,img_A,img_A,,6.284232074391686,1564.77378652353,215.87689801622162,499,[np.int64(1545)],,,,,,high,0.4922932027907313,6,paint_01b,chili_11s,72,13,24,34,41,92,False,14,001,25,f,r,0.4922932027907313,True,0.25746956481075167,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,145,14,001,25,f,r,test,,2,1,13,0.4922932027907313,,0,False,2.529748599976301,False,img_B,img_A,,10.159004929670978,2194.345064808931,165.645042284116,822,[np.int64(287)],,,,,,high,0.4922932027907313,3,straightjacket_05s,nail_08s,72,13,23,33,42,92,True,14,001,25,f,r,0.4922932027907313,True,0.25746956481075167,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,146,14,001,25,f,r,test,,2,1,14,0.4922932027907313,,1,False,0.8021941999904811,False,img_A,img_A,,-0.44605486896163715,-112.40582697833256,21.9537387047351,427,[np.int64(1057)],,,,,,high,0.4922932027907313,2,doorknocker_08s,pocket_01b,72,13,24,34,41,92,False,14,001,25,f,r,0.4922932027907313,True,0.25746956481075167,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,147,14,001,25,f,r,test,,2,1,15,0.4922932027907313,,1,False,0.734040500014089,False,img_B,img_B,,5.479842391855982,1315.1621740454357,112.80053023579713,670,[np.int64(988)],,,,,,high,0.4922932027907313,4,pajamas_13s,leotard_13s,72,13,24,34,41,92,False,14,001,25,f,r,0.4922932027907313,True,0.25746956481075167,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,148,14,001,25,f,r,test,,2,1,16,0.4922932027907313,,0,False,0.7814780999906361,False,img_A,img_B,,4.739903507093333,1175.4960697591464,67.88737900479227,1267,[np.int64(878)],,,,,,high,0.4922932027907313,3,wood_03s,turban_02s,72,13,24,34,42,92,False,14,001,25,f,r,0.4922932027907313,True,0.25746956481075167,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,149,14,001,25,f,r,test,,2,1,17,0.4922932027907313,,1,False,1.2744661999167874,False,img_A,img_A,,5.918058167228253,1402.579785633096,123.01131211320131,819,[np.int64(1100)],,,,,,high,0.4922932027907313,2,apron_10s,mosquito_net_02s,72,13,23,33,41,92,True,14,001,25,f,r,0.4922932027907313,True,0.25746956481075167,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,150,14,001,25,f,r,test,,2,1,18,0.4922932027907313,,1,False,0.7561984000494704,False,img_B,img_B,,9.010430606091472,2135.472053643679,125.61409697254437,956,[np.int64(1536)],,,,,,high,0.4922932027907313,3,computer_screen_12s,breadstick_14s,72,13,23,33,41,92,True,14,001,25,f,r,0.4922932027907313,True,0.25746956481075167,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,151,14,001,25,f,r,test,,2,1,19,0.4922932027907313,,1,False,0.8464635999407619,False,img_A,img_A,,3.7615790112576657,902.7789627018398,225.52014509256873,916,[np.int64(1442)],,,,,,high,0.4922932027907313,2,hula_hoop_16s,snorkel_05s,72,13,23,33,41,92,True,14,001,25,f,r,0.4922932027907313,True,0.25746956481075167,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,152,14,001,25,f,r,test,,2,1,20,0.4922932027907313,,1,False,0.7720222999341786,False,img_A,img_A,,8.295279302764104,1841.5520052136312,112.025531421242,238,[np.int64(73)],,,,,,high,0.4922932027907313,4,chickpea_02s,money_14s,72,13,24,34,41,92,False,14,001,25,f,r,0.4922932027907313,True,0.25746956481075167,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,153,14,001,25,f,r,test,,2,2,1,0.25746956481075167,,0,False,0.6460547999013215,False,img_A,img_B,,-1.2466341281998612,-331.6046781011631,105.15195920432217,881,[np.int64(475)],,,,,,low,0.25746956481075167,3,pita_08s,spareribs_10s,71,11,22,32,42,91,False,14,001,25,f,r,0.4922932027907313,True,0.25746956481075167,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,154,14,001,25,f,r,test,,2,2,2,0.25746956481075167,,1,False,1.0030548000941053,False,img_B,img_B,,0.2783698429721275,64.02506388358933,222.43190228850168,1328,[np.int64(924)],,,,,,low,0.25746956481075167,4,shopping_basket_05s,parfait_17s,71,11,21,31,41,91,True,14,001,25,f,r,0.4922932027907313,True,0.25746956481075167,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,155,14,001,25,f,r,test,,2,2,3,0.25746956481075167,,1,False,0.6994852999923751,False,img_B,img_B,,6.00834479537006,1213.685648664752,197.8782020916838,556,[np.int64(1051)],,,,,,low,0.25746956481075167,4,boot_09s,barrette_09s,71,11,22,32,41,91,False,14,001,25,f,r,0.4922932027907313,True,0.25746956481075167,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
