participant,session,age,gender,handedness,phase,overall_trial_num,trial_in_block,mem_filename,mem_ground_truth,controlled,trial_level,item_type,mem_response,mem_rt,mem_trigger_fix,mem_trigger_onset,mem_trigger_resp
7,001,25,f,r,memory_test,513,246,jigsaw_puzzle_09s,seen,no,high,uncontrolled,yes,0.7515760999958729,84,54,61
7,001,25,f,r,memory_test,514,247,dreidel_13s,seen,no,low,uncontrolled,yes,0.7922569999936968,83,53,61
7,001,25,f,r,memory_test,515,248,computer_screen_12s,seen,no,high,uncontrolled,no,0.7940334000013536,84,54,62
7,001,25,f,r,memory_test,516,249,saffron_12s,unseen,,,,no,0.5945911000017077,85,55,61
7,001,25,f,r,memory_test,517,250,ice_cream_10s,unseen,,,,yes,0.8870907999953488,85,55,62
7,001,25,f,r,memory_test,518,251,mouse2_09s,seen,yes,high,controlled,no,1.002592499993625,82,52,62
7,001,25,f,r,memory_test,519,252,footbath_02s,seen,yes,low,controlled,yes,1.5634341999975732,81,51,61
7,001,25,f,r,memory_test,520,253,javelin_01s,seen,no,high,uncontrolled,no,0.6234150999953272,84,54,62
7,001,25,f,r,memory_test,521,254,biscuit_09s,seen,no,low,uncontrolled,no,0.9303902000101516,83,53,62
7,001,25,f,r,memory_test,522,255,pet_food_04s,unseen,,,,yes,1.3119749000034062,85,55,62
7,001,25,f,r,memory_test,523,256,bow1_01b,unseen,,,,no,0.4556439000007231,85,55,61
7,001,25,f,r,memory_test,524,257,pillbox_13s,seen,yes,low,controlled,no,0.8252410999994026,81,51,62
7,001,25,f,r,memory_test,525,258,target_14s,unseen,,,,no,0.8015860000014072,85,55,61
7,001,25,f,r,memory_test,526,259,blueberry_07s,unseen,,,,yes,0.6261679000017466,85,55,62
7,001,25,f,r,memory_test,527,260,coaster_08s,unseen,,,,no,0.49160349999147,85,55,61
7,001,25,f,r,memory_test,528,261,egg_15s,seen,yes,low,controlled,no,0.9121736999950372,81,51,62
7,001,25,f,r,memory_test,529,262,cheesecake_13s,unseen,,,,yes,0.6441805000067689,85,55,62
7,001,25,f,r,memory_test,530,263,electric_chair_11s,seen,no,low,uncontrolled,no,0.6123632999951951,83,53,62
7,001,25,f,r,memory_test,531,264,pill_04s,unseen,,,,no,0.8081383000098867,85,55,61
7,001,25,f,r,memory_test,532,265,container_04s,seen,yes,low,controlled,yes,0.7709730000060517,81,51,61
7,001,25,f,r,memory_test,533,266,belt_14s,seen,yes,high,controlled,yes,0.9679329000064172,82,52,61
7,001,25,f,r,memory_test,534,267,magnet_12s,seen,yes,low,controlled,no,0.7350302999984706,81,51,62
7,001,25,f,r,memory_test,535,268,touchpad_11s,unseen,,,,no,0.6037245000043185,85,55,61
7,001,25,f,r,memory_test,536,269,cigarette_15s,unseen,,,,no,0.8177482000028249,85,55,61
7,001,25,f,r,memory_test,537,270,quesadilla_02s,unseen,,,,no,0.6956840000057127,85,55,61
7,001,25,f,r,memory_test,538,271,lollipop_01b,seen,no,low,uncontrolled,no,0.61229099999764,83,53,62
7,001,25,f,r,memory_test,539,272,burrito_05s,seen,yes,high,controlled,yes,0.6579029999993509,82,52,61
7,001,25,f,r,memory_test,540,273,tortilla_04s,unseen,,,,no,0.8635033000027761,85,55,61
7,001,25,f,r,memory_test,541,274,ironing_board_01b,seen,no,low,uncontrolled,no,0.6659577999962494,83,53,62
7,001,25,f,r,memory_test,542,275,phone_booth_06s,unseen,,,,no,0.5966557999927318,85,55,61
7,001,25,f,r,memory_test,543,276,toilet_12s,unseen,,,,no,0.4769593000091845,85,55,61
7,001,25,f,r,memory_test,544,277,stair_16s,unseen,,,,no,0.4043032000045059,85,55,61
7,001,25,f,r,memory_test,545,278,sponge_02s,unseen,,,,no,0.487419899989618,85,55,61
7,001,25,f,r,memory_test,546,279,egg_roll_07n,unseen,,,,no,1.315818200004287,85,55,61
7,001,25,f,r,memory_test,547,280,snowball_01b,seen,no,high,uncontrolled,no,0.6417632999946363,84,54,62
7,001,25,f,r,memory_test,548,281,backscratcher_12s,seen,yes,low,controlled,no,0.36103329999605194,81,51,62
7,001,25,f,r,memory_test,549,282,nutcracker_06s,seen,yes,high,controlled,no,0.7055122000019765,82,52,62
7,001,25,f,r,memory_test,550,283,footprint_11s,unseen,,,,no,0.5101662999950349,85,55,61
7,001,25,f,r,memory_test,551,284,straightjacket_05s,seen,yes,high,controlled,no,0.7768840000062482,82,52,62
7,001,25,f,r,memory_test,552,285,batter_04s,seen,yes,low,controlled,no,0.5060537999961525,81,51,62
7,001,25,f,r,memory_test,553,286,ice_cube_03s,seen,yes,low,controlled,no,0.7550752000097418,81,51,62
7,001,25,f,r,memory_test,554,287,cornbread_01b,unseen,,,,no,0.3473849000001792,85,55,61
7,001,25,f,r,memory_test,555,288,harp_05s,unseen,,,,no,1.6138382000062848,85,55,61
7,001,25,f,r,memory_test,556,289,bin_01b,seen,no,high,uncontrolled,no,0.637998799997149,84,54,62
7,001,25,f,r,memory_test,557,290,jeans_07s,unseen,,,,no,0.6316585000022314,85,55,61
7,001,25,f,r,memory_test,558,291,corn_14s,seen,yes,high,controlled,yes,0.5860404999984894,82,52,61
7,001,25,f,r,memory_test,559,292,goggles_07s,unseen,,,,no,0.5963415000005625,85,55,61
7,001,25,f,r,memory_test,560,293,snorkel_05s,seen,no,high,uncontrolled,no,0.9390292999887606,84,54,62
7,001,25,f,r,memory_test,561,294,roll_01b,seen,no,high,uncontrolled,yes,0.9449124000093434,84,54,61
7,001,25,f,r,memory_test,562,295,pencil_10s,unseen,,,,no,0.8825030999869341,85,55,61
7,001,25,f,r,memory_test,563,296,tomato_sauce_14s,seen,yes,high,controlled,yes,0.7801937999902293,82,52,61
7,001,25,f,r,memory_test,564,297,sorbet_07s,unseen,,,,yes,0.7767600999941351,85,55,62
7,001,25,f,r,memory_test,565,298,eggnog_02s,seen,yes,high,controlled,yes,0.7825947000092128,82,52,61
7,001,25,f,r,memory_test,566,299,dumbbell_10s,seen,no,high,uncontrolled,no,0.7945651000045473,84,54,62
7,001,25,f,r,memory_test,567,300,sleeping_bag_09s,unseen,,,,no,0.6338916999957291,85,55,61
7,001,25,f,r,memory_test,568,301,hinge_04s,unseen,,,,no,0.6952252000046428,85,55,61
7,001,25,f,r,memory_test,569,302,fur_coat_12s,seen,yes,high,controlled,no,0.589428899998893,82,52,62
7,001,25,f,r,memory_test,570,303,bagel_11s,unseen,,,,yes,0.6387911000056192,85,55,62
7,001,25,f,r,memory_test,571,304,gauze_02s,seen,yes,low,controlled,no,0.5899434000020847,81,51,62
7,001,25,f,r,memory_test,572,305,money_14s,seen,yes,low,controlled,no,0.8414696000108961,81,51,62
7,001,25,f,r,memory_test,573,306,cape_06s,seen,yes,low,controlled,yes,0.6873182999988785,81,51,61
7,001,25,f,r,memory_test,574,307,nail_clippers_05s,unseen,,,,no,0.5934488999919267,85,55,61
7,001,25,f,r,memory_test,575,308,harness_03s,unseen,,,,no,1.9313663999928394,85,55,61
7,001,25,f,r,memory_test,576,309,cotton_candy_08s,seen,yes,high,controlled,yes,0.7003143999900203,82,52,61
7,001,25,f,r,memory_test,577,310,filing_cabinet_07s,unseen,,,,yes,0.9298283999960404,85,55,62
7,001,25,f,r,memory_test,578,311,hobbyhorse_04s,seen,yes,high,controlled,no,0.9233998999989126,82,52,62
7,001,25,f,r,memory_test,579,312,pickle_09s,seen,yes,low,controlled,yes,1.880735900005675,81,51,61
7,001,25,f,r,memory_test,580,313,headdress_11s,seen,no,high,uncontrolled,no,0.757423100003507,84,54,62
7,001,25,f,r,memory_test,581,314,staple_06s,seen,no,high,uncontrolled,no,0.8327201000065543,84,54,62
