thisRow.t,notes,overall_trial_num,participant,session,age,gender,handedness,phase,calib_target,n_shapes,block_num,trial_in_block,prop_used,stimulus_logit,detection_accuracy,is_timeout,rt_choice,early_response,true_controlled,response_controlled,quest_alpha_sd,mean_evidence,sum_evidence,var_evidence,target_snippet_id,distractor_snippet_ids,quest_alpha_mean,quest_beta_mean,quest_beta_sd,quest_lambda_mean,quest_lambda_sd,control_condition,threshold_75,agency_rating,img_A_name,img_B_name,trigger_fix,trigger_stim_onset,trigger_motion_start,trigger_resp_onset,trigger_resp_val,trigger_agency_onset,target_is_left,participant,session,age,gender,handedness,quest_prop_high,quest_high_converged,quest_prop_low,quest_low_converged,miniblock_order,starts_with,
,,81,18,001,24,f,r,calibration,0.55,2,0,12,0.19750845711691875,-1.4019399122156422,1,False,0.5107193998992443,False,square,square,0.5448184461213975,9.617556900134755,1750.3953558245255,473.0232798014457,203,[np.int64(1435)],nan,nan,nan,nan,nan,,,,,,,,,,,,,18,001,24,f,r,0.556323322537981,True,,,,,
,,82,18,001,24,f,r,calibration,0.55,2,0,13,0.19750845711691875,-1.4019399122156422,1,False,0.7127149999141693,False,square,square,0.540878039904424,4.18747829637664,762.1210499405486,399.5104925551747,1467,[np.int64(681)],nan,nan,nan,nan,nan,,,,,,,,,,,,,18,001,24,f,r,0.556323322537981,True,,,,,
,,83,18,001,24,f,r,calibration,0.55,2,0,14,0.19750845711691875,-1.4019399122156422,0,False,0.4956950000487268,False,dot,square,0.4795988274604402,7.129300794891698,1297.532744670289,415.554986090159,415,[np.int64(363)],nan,nan,nan,nan,nan,,,,,,,,,,,,,18,001,24,f,r,0.556323322537981,True,,,,,
,,84,18,001,24,f,r,calibration,0.55,2,0,15,0.29156950079727495,-0.887773556565376,0,False,0.8901436000596732,False,dot,square,0.49348934586777216,6.365964900171843,1158.6056118312754,321.3808388507379,229,[np.int64(172)],nan,nan,nan,nan,nan,,,,,,,,,,,,,18,001,24,f,r,0.556323322537981,True,,,,,
,,85,18,001,24,f,r,calibration,0.55,2,0,16,0.40766968306220214,-0.37360720091511007,1,False,0.574271900113672,False,square,square,0.456333071642122,4.007404274254407,729.3475779143021,129.06245468588713,1271,[np.int64(90)],nan,nan,nan,nan,nan,,,,,,,,,,,,,18,001,24,f,r,0.556323322537981,True,,,,,
,,86,18,001,24,f,r,calibration,0.55,2,0,17,0.347354013008391,-0.6306903787402434,0,False,0.6753549999557436,False,dot,square,0.5051283483809803,1.480857230079039,269.5160158743851,115.17472135509172,105,[np.int64(689)],nan,nan,nan,nan,nan,,,,,,,,,,,,,18,001,24,f,r,0.556323322537981,True,,,,,
,,87,18,001,24,f,r,calibration,0.55,2,0,18,0.47090191089840744,-0.11652402308997703,1,False,0.7605435000732541,False,dot,dot,0.4636816277436664,19.972976122438745,3535.216773671658,227.07724254769656,185,[np.int64(662)],nan,nan,nan,nan,nan,,,,,,,,,,,,,18,001,24,f,r,0.556323322537981,True,,,,,
,,88,18,001,24,f,r,calibration,0.55,2,0,19,0.40766968306220214,-0.37360720091511007,1,False,1.038007800001651,False,dot,dot,0.431021100704569,14.510467684393662,2640.9051185596463,422.97792147693605,1525,[np.int64(846)],nan,nan,nan,nan,nan,,,,,,,,,,,,,18,001,24,f,r,0.556323322537981,True,,,,,
,,89,18,001,24,f,r,calibration,0.55,2,0,20,0.40766968306220214,-0.37360720091511007,1,False,0.9456758999731392,False,dot,dot,0.40454707727308387,4.450187412323626,809.9341090428999,363.8996421732866,1054,[np.int64(665)],-0.8859990488381461,3.0902689629414173,1.911972101334953,0.025879732988208705,0.021441278452849943,,,,,,,,,,,,,18,001,24,f,r,0.556323322537981,True,,,,,
,,90,18,001,24,f,r,calibration,0.55,2,0,21,0.347354013008391,-0.6306903787402434,0,False,1.1640055000316352,False,square,dot,0.4276361530581581,4.294054774055222,781.5179688780504,710.6758410177914,1228,[np.int64(932)],nan,nan,nan,nan,nan,,,,,,,,,,,,,18,001,24,f,r,0.556323322537981,True,,,,,
,,91,18,001,24,f,r,calibration,0.55,2,0,22,0.40766968306220214,-0.37360720091511007,1,False,0.446053400170058,False,dot,dot,0.39914089525058605,9.840618518641861,1790.9925703928188,295.91262735943724,327,[np.int64(909)],nan,nan,nan,nan,nan,,,,,,,,,,,,,18,001,24,f,r,0.556323322537981,True,,,,,
,,92,18,001,24,f,r,calibration,0.55,2,0,23,0.40766968306220214,-0.37360720091511007,0,False,0.6896027999464422,False,square,dot,0.4535555859536429,8.890201514059799,1618.0166755588834,266.8076708285268,498,[np.int64(1428)],nan,nan,nan,nan,nan,,,,,,,,,,,,,18,001,24,f,r,0.556323322537981,True,,,,,
,,93,18,001,24,f,r,calibration,0.55,2,0,24,0.47090191089840744,-0.11652402308997703,1,False,0.3947576000355184,False,square,square,0.4193274919561798,10.228825638807916,1861.6462662630406,340.4301341349166,827,[np.int64(383)],nan,nan,nan,nan,nan,,,,,,,,,,,,,18,001,24,f,r,0.556323322537981,True,,,,,
,,94,18,001,24,f,r,calibration,0.55,2,0,25,0.47090191089840744,-0.11652402308997703,1,False,0.5060613001696765,False,square,square,0.390963203331259,11.818808982174032,2151.023234755674,254.16706947618385,1317,[np.int64(1546)],nan,nan,nan,nan,nan,,,,,,,,,,,,,18,001,24,f,r,0.556323322537981,True,,,,,
,,95,18,001,24,f,r,calibration,0.55,2,0,26,0.40766968306220214,-0.37360720091511007,1,False,0.6385539001785219,False,square,square,0.36937045106476146,8.905536472433251,1620.8076379828517,503.1420380909039,1539,[np.int64(754)],nan,nan,nan,nan,nan,,,,,,,,,,,,,18,001,24,f,r,0.556323322537981,True,,,,,
,,96,18,001,24,f,r,calibration,0.55,2,0,27,0.40766968306220214,-0.37360720091511007,1,False,0.8909115998540074,False,dot,dot,0.3512350702652503,3.65624033450768,669.0919812149054,189.18233287712616,79,[np.int64(903)],nan,nan,nan,nan,nan,,,,,,,,,,,,,18,001,24,f,r,0.556323322537981,True,,,,,
,,97,18,001,24,f,r,calibration,0.55,2,0,28,0.40766968306220214,-0.37360720091511007,1,False,0.745201800018549,False,square,square,0.3362409224948122,11.13600397523212,2026.7527234922459,225.59523301403812,45,[np.int64(58)],nan,nan,nan,nan,nan,,,,,,,,,,,,,18,001,24,f,r,0.556323322537981,True,,,,,
,,98,18,001,24,f,r,calibration,0.55,2,0,29,0.347354013008391,-0.6306903787402434,1,False,0.8139265000354499,False,dot,dot,0.3268719961353425,6.258078062712618,1138.9702074136965,351.444119892364,709,[np.int64(790)],nan,nan,nan,nan,nan,,,,,,,,,,,,,18,001,24,f,r,0.556323322537981,True,,,,,
,,99,18,001,24,f,r,calibration,0.55,2,0,30,0.347354013008391,-0.6306903787402434,0,False,1.0115527999587357,False,dot,square,0.32796589449237523,1.39206223969843,253.35532762511423,482.96209238172116,1053,[np.int64(1549)],-0.6696889238631836,2.799921846775991,1.6855331889724192,0.027829357951031926,0.021720924760222415,,,,,,,,,,,,,18,001,24,f,r,0.556323322537981,True,,,,,
,,100,18,001,24,f,r,calibration,0.55,2,0,31,0.40766968306220214,-0.37360720091511007,1,False,0.4043146001640707,False,dot,dot,0.31412296002373713,3.686079794917383,670.8665226749637,331.243989099053,1023,[np.int64(156)],nan,nan,nan,nan,nan,,,,,,,,,,,,,18,001,24,f,r,0.556323322537981,True,,,,,
,,101,18,001,24,f,r,calibration,0.55,2,0,32,0.40766968306220214,-0.37360720091511007,1,False,1.1539221999701113,False,dot,dot,0.30271349250976803,9.016176790633038,1640.944175895213,365.42318356023003,648,[np.int64(1424)],nan,nan,nan,nan,nan,,,,,,,,,,,,,18,001,24,f,r,0.556323322537981,True,,,,,
,,102,18,001,24,f,r,calibration,0.55,2,0,33,0.347354013008391,-0.6306903787402434,1,False,0.7255962998606265,False,square,square,0.29599440662406423,5.63666321455394,1025.8727050488171,302.71376459632904,1299,[np.int64(1000)],nan,nan,nan,nan,nan,,,,,,,,,,,,,18,001,24,f,r,0.556323322537981,True,,,,,
,,103,18,001,24,f,r,calibration,0.55,2,0,34,0.347354013008391,-0.6306903787402434,1,False,0.6576961998362094,False,square,square,0.2901671376447991,5.131054066724969,938.9828942106693,433.8953236438278,520,[np.int64(745)],nan,nan,nan,nan,nan,,,,,,,,,,,,,18,001,24,f,r,0.556323322537981,True,,,,,
,,104,18,001,24,f,r,calibration,0.55,2,0,35,0.347354013008391,-0.6306903787402434,1,False,0.4619003999978304,False,square,square,0.2851055473720415,5.426644325699247,987.6492672772629,162.51574665437332,1491,[np.int64(1513)],nan,nan,nan,nan,nan,,,,,,,,,,,,,18,001,24,f,r,0.556323322537981,True,,,,,
,,105,18,001,24,f,r,calibration,0.55,2,0,36,0.347354013008391,-0.6306903787402434,1,False,0.6866664001718163,False,dot,dot,0.2806940820332982,5.172087061074275,941.3198451155181,432.96058041888284,583,[np.int64(1338)],nan,nan,nan,nan,nan,,,,,,,,,,,,,18,001,24,f,r,0.556323322537981,True,,,,,
,,106,18,001,24,f,r,calibration,0.55,2,0,37,0.347354013008391,-0.6306903787402434,1,False,0.5120866000652313,False,square,square,0.2768314209679112,5.7837513818317134,1052.6427514933719,398.90075092259406,1062,[np.int64(1576)],nan,nan,nan,nan,nan,,,,,,,,,,,,,18,001,24,f,r,0.556323322537981,True,,,,,
,,107,18,001,24,f,r,calibration,0.55,2,0,38,0.347354013008391,-0.6306903787402434,1,False,0.39699269994162023,False,square,square,0.2734316327161068,6.492250554586519,1188.081851489333,332.3795074538134,939,[np.int64(951)],nan,nan,nan,nan,nan,,,,,,,,,,,,,18,001,24,f,r,0.556323322537981,True,,,,,
,,108,18,001,24,f,r,calibration,0.55,2,0,39,0.29156950079727495,-0.887773556565376,1,False,0.6872134001459926,False,square,square,0.27394161606862816,4.901046749069776,891.9905083306993,359.36743362242885,1406,[np.int64(1323)],nan,nan,nan,nan,nan,,,,,,,,,,,,,18,001,24,f,r,0.556323322537981,True,,,,,
,,109,18,001,24,f,r,calibration,0.55,2,0,40,0.29156950079727495,-0.887773556565376,1,False,0.891869000159204,False,dot,dot,0.27425835298168166,1.6662260405856928,303.2531393865961,395.47788796654896,1473,[np.int64(660)],-0.9463827030704449,3.1631326457949194,1.9079979971682677,0.024341696071675238,0.021015617055162816,,,,,,,,,,,,,18,001,24,f,r,0.556323322537981,True,,,,,
,,110,18,001,24,f,r,calibration,0.55,2,0,41,0.29156950079727495,-0.887773556565376,1,False,0.41722940001636744,False,square,square,0.2743575151613581,4.933161983391937,897.8354809773325,317.99734196036434,985,[np.int64(830)],nan,nan,nan,nan,nan,,,,,,,,,,,,,18,001,24,f,r,0.556323322537981,True,,,,,
,,111,18,001,24,f,r,calibration,0.55,2,0,42,0.29156950079727495,-0.887773556565376,1,False,0.6372809000313282,False,dot,dot,0.27423104375855645,2.9903679294811423,544.2469631655679,338.6992704476806,1311,[np.int64(978)],nan,nan,nan,nan,nan,,,,,,,,,,,,,18,001,24,f,r,0.556323322537981,True,,,,,
,,112,18,001,24,f,r,calibration,0.55,2,0,43,0.29156950079727495,-0.887773556565376,1,False,1.059892199933529,False,square,square,0.2738853374485228,3.614252643404032,657.7939810995338,513.0130060823643,1066,[np.int64(1133)],nan,nan,nan,nan,nan,,,,,,,,,,,,,18,001,24,f,r,0.556323322537981,True,,,,,
,,113,18,001,24,f,r,calibration,0.55,2,0,44,0.29156950079727495,-0.887773556565376,1,False,0.5786592001095414,False,dot,dot,0.27333880458602594,3.722473266354491,677.4901344765174,184.99776891967454,329,[np.int64(995)],nan,nan,nan,nan,nan,,,,,,,,,,,,,18,001,24,f,r,0.556323322537981,True,,,,,
,,114,18,001,24,f,r,calibration,0.55,2,0,45,0.29156950079727495,-0.887773556565376,1,False,0.6634611999616027,False,square,square,0.27261901973580244,4.703876216703053,856.1054714399556,338.02726355767874,548,[np.int64(1481)],nan,nan,nan,nan,nan,,,,,,,,,,,,,18,001,24,f,r,0.556323322537981,True,,,,,
,,115,18,001,24,f,r,calibration,0.55,2,0,46,0.29156950079727495,-0.887773556565376,1,False,0.6533534000627697,False,dot,dot,0.271759719116336,3.1235074247488006,571.6018587290305,511.1655429308349,908,[np.int64(1229)],nan,nan,nan,nan,nan,,,,,,,,,,,,,18,001,24,f,r,0.556323322537981,True,,,,,
,,116,18,001,24,f,r,calibration,0.55,2,0,47,0.2414297750189407,-1.1448567343905092,0,False,1.0722862998954952,False,dot,square,0.2442159954999088,2.5051862196007497,455.9438919673364,343.283214122375,1098,[np.int64(14)],nan,nan,nan,nan,nan,,,,,,,,,,,,,18,001,24,f,r,0.556323322537981,True,,,,,
,,117,18,001,24,f,r,calibration,0.55,2,0,48,0.29156950079727495,-0.887773556565376,1,False,0.5708340001292527,False,square,square,0.2428167615470035,5.029672675454502,915.4004269327193,151.8450802531039,567,[np.int64(629)],nan,nan,nan,nan,nan,,,,,,,,,,,,,18,001,24,f,r,0.556323322537981,True,,,,,
,,118,18,001,24,f,r,calibration,0.55,2,0,49,0.29156950079727495,-0.887773556565376,0,False,0.6024561000522226,False,dot,square,0.22953226387037062,3.7085830136400384,671.253525468847,408.2928143514693,814,[np.int64(876)],nan,nan,nan,nan,nan,,,,,,,,,,,,,18,001,24,f,r,0.556323322537981,True,,,,,
,,119,18,001,24,f,r,calibration,0.55,2,0,50,0.29156950079727495,-0.887773556565376,1,False,0.7231789999641478,False,dot,dot,0.22831338068120058,4.361447565379499,793.7834568990688,386.01044010937295,1130,[np.int64(907)],-0.987154388240133,3.2853258318552183,1.9675397141919104,0.02371941151613524,0.02082330120086932,,,,,,,,,,,,,18,001,24,f,r,0.556323322537981,True,,,,,
,,120,18,001,24,f,r,calibration,0.55,2,0,51,0.29156950079727495,-0.887773556565376,0,False,0.6097348001785576,False,dot,square,0.21849052673024452,2.501488619580435,455.2709287636392,607.5538687878498,1101,[np.int64(1320)],nan,nan,nan,nan,nan,,,,,,,,,,,,,18,001,24,f,r,0.556323322537981,True,,,,,
,,121,18,001,24,f,r,calibration,0.55,2,0,52,0.29156950079727495,-0.887773556565376,1,False,0.6567333999555558,False,dot,dot,0.2172774995396067,1.6147058131740648,293.8764579976798,524.5053370425087,9,[np.int64(1193)],nan,nan,nan,nan,nan,,,,,,,,,,,,,18,001,24,f,r,0.556323322537981,True,,,,,
,,122,18,001,24,f,r,calibration,0.55,2,0,53,0.29156950079727495,-0.887773556565376,1,False,0.7566396999172866,False,square,square,0.21606333586848786,2.5096902365766764,456.7636230569551,424.6510659314,1267,[np.int64(344)],nan,nan,nan,nan,nan,,,,,,,,,,,,,18,001,24,f,r,0.556323322537981,True,,,,,
,,123,18,001,24,f,r,calibration,0.55,2,0,54,0.29156950079727495,-0.887773556565376,1,False,1.295194000005722,False,square,square,0.21485041952291836,4.609260627845279,838.8854342678408,462.59902242920367,927,[np.int64(1119)],nan,nan,nan,nan,nan,,,,,,,,,,,,,18,001,24,f,r,0.556323322537981,True,,,,,
,,124,18,001,24,f,r,calibration,0.55,2,0,55,0.29156950079727495,-0.887773556565376,1,False,0.6410983998794109,False,square,square,0.2136428919945945,2.5794547979670077,472.0402280279624,155.915276591971,720,[np.int64(1114)],nan,nan,nan,nan,nan,,,,,,,,,,,,,18,001,24,f,r,0.556323322537981,True,,,,,
,,125,18,001,24,f,r,calibration,0.55,2,0,56,0.29156950079727495,-0.887773556565376,0,False,0.7259293999522924,False,dot,square,0.2058520346034999,1.6614603934209748,302.3857916026174,296.0777738555077,621,[np.int64(1251)],nan,nan,nan,nan,nan,,,,,,,,,,,,,18,001,24,f,r,0.556323322537981,True,,,,,
,,126,18,001,24,f,r,calibration,0.55,2,0,57,0.29156950079727495,-0.887773556565376,0,False,0.6047009998001158,False,square,dot,0.20028325731878202,3.6766741685188062,669.1546986704227,271.4031579798164,1279,[np.int64(19)],nan,nan,nan,nan,nan,,,,,,,,,,,,,18,001,24,f,r,0.556323322537981,True,,,,,
,,127,18,001,24,f,r,calibration,0.55,2,0,58,0.347354013008391,-0.6306903787402434,1,False,0.4435883997939527,False,dot,dot,0.197364219200033,3.9219549045282203,713.7957926241361,476.9290918705869,643,[np.int64(1076)],nan,nan,nan,nan,nan,,,,,,,,,,,,,18,001,24,f,r,0.556323322537981,True,,,,,
,,128,18,001,24,f,r,calibration,0.55,2,0,59,0.347354013008391,-0.6306903787402434,1,False,0.7040591000113636,False,dot,dot,0.19468366706144113,5.890385525728743,1072.0501656826314,114.86055712252514,1485,[np.int64(276)],nan,nan,nan,nan,nan,,,,,,,,,,,,,18,001,24,f,r,0.556323322537981,True,,,,,
,,129,18,001,24,f,r,calibration,0.55,2,0,60,0.29156950079727495,-0.887773556565376,1,False,1.1138752999249846,False,square,square,0.19365783513750642,2.402834081186548,437.31580277595174,498.8096925712208,1534,[np.int64(1483)],-0.9219198106656128,3.232323531670208,1.9220146660789668,0.024524105088430413,0.021007892275061033,,,,,,,,,,,,,18,001,24,f,r,0.556323322537981,True,,,,,
,,130,18,001,24,f,r,test,,2,1,1,0.556323322537981,,1,False,1.235261700116098,False,img_A,img_A,,14.083957251401866,2577.3641770065415,201.00886054062732,46,[np.int64(1519)],,,,,,high,0.556323322537981,7,chili_11s,trombone_14s,72,13,24,34,41,92,False,18,001,24,f,r,0.556323322537981,True,0.1381892144207164,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,131,18,001,24,f,r,test,,2,1,2,0.556323322537981,,1,False,1.011099600000307,False,img_B,img_B,,17.555865772299907,3195.167570558583,209.06578040179346,849,[np.int64(72)],,,,,,high,0.556323322537981,6,orange_rind_15s,container_04s,72,13,23,33,41,92,True,18,001,24,f,r,0.556323322537981,True,0.1381892144207164,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,132,18,001,24,f,r,test,,2,1,3,0.556323322537981,,1,False,0.9539081999100745,False,img_A,img_A,,15.979512149245885,2924.250723311997,195.8953171709052,330,[np.int64(921)],,,,,,high,0.556323322537981,7,saxophone_07s,lollipop_01b,72,13,24,34,41,92,False,18,001,24,f,r,0.556323322537981,True,0.1381892144207164,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,133,18,001,24,f,r,test,,2,1,4,0.556323322537981,,1,False,0.7032033998984843,False,img_A,img_A,,9.92375426138618,2679.413650574269,164.17483454801595,478,[np.int64(78)],,,,,,high,0.556323322537981,7,cotton_candy_08s,birthday_cake_12s,72,13,23,33,41,92,True,18,001,24,f,r,0.556323322537981,True,0.1381892144207164,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,134,18,001,24,f,r,test,,2,1,5,0.556323322537981,,1,False,1.1611504999455065,False,img_B,img_B,,15.66498650316516,2851.027543576059,249.62874949432708,533,[np.int64(579)],,,,,,high,0.556323322537981,7,sink_03s,mitten_08s,72,13,24,34,41,92,False,18,001,24,f,r,0.556323322537981,True,0.1381892144207164,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,135,18,001,24,f,r,test,,2,1,6,0.556323322537981,,1,False,1.0731604001484811,False,img_A,img_A,,14.618956990084296,2660.650172195342,246.75415072702123,236,[np.int64(1064)],,,,,,high,0.556323322537981,7,parfait_17s,french_fries_11s,72,13,23,33,41,92,True,18,001,24,f,r,0.556323322537981,True,0.1381892144207164,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,136,18,001,24,f,r,test,,2,1,7,0.556323322537981,,1,False,0.74247010005638,False,img_B,img_B,,14.87241334190647,2706.7792282269775,152.83201592649132,1026,[np.int64(614)],,,,,,high,0.556323322537981,7,marker_08s,wallet_05s,72,13,23,33,41,92,True,18,001,24,f,r,0.556323322537981,True,0.1381892144207164,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,137,18,001,24,f,r,test,,2,1,8,0.556323322537981,,1,False,0.6896724000107497,False,img_B,img_B,,16.51784207336833,3006.2472573530363,248.92616954103164,1182,[np.int64(1445)],,,,,,high,0.556323322537981,7,barrette_09s,apron_10s,72,13,23,33,41,92,True,18,001,24,f,r,0.556323322537981,True,0.1381892144207164,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,138,18,001,24,f,r,test,,2,1,9,0.556323322537981,,1,False,0.634388200007379,False,img_A,img_A,,15.574348872457945,2834.5314947873458,226.88034520587814,124,[np.int64(672)],,,,,,high,0.556323322537981,7,swimsuit_08s,peppermint_02s,72,13,23,33,41,92,True,18,001,24,f,r,0.556323322537981,True,0.1381892144207164,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,139,18,001,24,f,r,test,,2,1,10,0.556323322537981,,1,False,0.9378686998970807,False,img_A,img_A,,8.384508485769867,2783.656817275596,178.60159101853054,813,[np.int64(787)],,,,,,high,0.556323322537981,7,hanger_13n,corset_09s,72,13,23,33,41,92,True,18,001,24,f,r,0.556323322537981,True,0.1381892144207164,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,140,18,001,24,f,r,test,,2,1,11,0.556323322537981,,1,False,1.0363083998672664,False,img_B,img_B,,17.32820259484961,3153.7328722626294,204.48020836770664,1,[np.int64(1411)],,,,,,high,0.556323322537981,7,pancake_08s,shower_cap_12s,72,13,23,33,41,92,True,18,001,24,f,r,0.556323322537981,True,0.1381892144207164,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,141,18,001,24,f,r,test,,2,1,12,0.556323322537981,,1,False,0.904543099924922,False,img_A,img_A,,16.14768856200786,2938.8793182854306,154.1888894353128,573,[np.int64(94)],,,,,,high,0.556323322537981,7,chaps_14s,nail_08s,72,13,24,34,41,92,False,18,001,24,f,r,0.556323322537981,True,0.1381892144207164,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,142,18,001,24,f,r,test,,2,1,13,0.556323322537981,,1,False,1.0438186000101268,False,img_B,img_B,,15.239618124377552,2773.6104986367145,163.28516047179892,155,[np.int64(1596)],,,,,,high,0.556323322537981,7,breadstick_14s,piggy_bank_01b,72,13,23,33,41,92,True,18,001,24,f,r,0.556323322537981,True,0.1381892144207164,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,143,18,001,24,f,r,test,,2,1,14,0.556323322537981,,1,False,1.1004329998977482,False,img_B,img_B,,16.077618098826218,2926.1264939863718,261.15696154300883,1281,[np.int64(964)],,,,,,high,0.556323322537981,7,t-shirt_06s,pickle_09s,72,13,24,34,41,92,False,18,001,24,f,r,0.556323322537981,True,0.1381892144207164,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,144,18,001,24,f,r,test,,2,1,15,0.556323322537981,,1,False,0.8400721000507474,False,img_B,img_B,,14.909299708616064,2713.492546968124,141.87863517330985,1241,[np.int64(564)],,,,,,high,0.556323322537981,7,hot_tub_07s,shopping_basket_05s,72,13,23,33,41,92,True,18,001,24,f,r,0.556323322537981,True,0.1381892144207164,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,145,18,001,24,f,r,test,,2,1,16,0.556323322537981,,1,False,1.0431387999560684,False,img_B,img_B,,15.631930956429866,2860.6433650266654,259.70794601176453,687,[np.int64(1388)],,,,,,high,0.556323322537981,7,cellphone_11s,tamale_13s,72,13,24,34,41,92,False,18,001,24,f,r,0.556323322537981,True,0.1381892144207164,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,146,18,001,24,f,r,test,,2,1,17,0.556323322537981,,1,False,1.9227517999242991,False,img_A,img_A,,15.563243811984378,2848.073617593141,228.27658256092408,1257,[np.int64(129)],,,,,,high,0.556323322537981,7,grater_03s,doorknocker_08s,72,13,24,34,41,92,False,18,001,24,f,r,0.556323322537981,True,0.1381892144207164,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,147,18,001,24,f,r,test,,2,1,18,0.556323322537981,,1,False,0.5530271001625806,False,img_A,img_A,,14.378419989981934,2616.872438176712,174.0859756662786,1559,[np.int64(1188)],,,,,,high,0.556323322537981,7,gyro_01b,toothpick_14n,72,13,24,34,41,92,False,18,001,24,f,r,0.556323322537981,True,0.1381892144207164,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,148,18,001,24,f,r,test,,2,1,19,0.556323322537981,,1,False,0.5914471999276429,False,img_A,img_A,,16.769155331516984,3051.9862703360914,156.7879974188018,710,[np.int64(56)],,,,,,high,0.556323322537981,7,teabag_09s,grain_05s,72,13,24,34,41,92,False,18,001,24,f,r,0.556323322537981,True,0.1381892144207164,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,149,18,001,24,f,r,test,,2,1,20,0.556323322537981,,1,False,0.7953758998773992,False,img_B,img_B,,14.89064357446365,2710.0971305523844,195.6668566620873,404,[np.int64(1542)],,,,,,high,0.556323322537981,7,tent_12s,coin_15s,72,13,23,33,41,92,True,18,001,24,f,r,0.556323322537981,True,0.1381892144207164,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,150,18,001,24,f,r,test,,2,2,1,0.1381892144207164,,0,False,2.185897900024429,False,img_A,img_B,,4.518800568432836,822.4217034547761,483.6561870745309,891,[np.int64(1159)],,,,,,low,0.1381892144207164,3,bowling_ball_01b,bulletproof_vest_03s,71,11,21,31,42,91,True,18,001,24,f,r,0.556323322537981,True,0.1381892144207164,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,151,18,001,24,f,r,test,,2,2,2,0.1381892144207164,,1,False,1.3674259001854807,False,img_A,img_A,,1.837484363695803,334.4221541926361,267.35054443955374,1443,[np.int64(1594)],,,,,,low,0.1381892144207164,3,coffee_filter_05s,stamp1_05s,71,11,21,31,41,91,True,18,001,24,f,r,0.556323322537981,True,0.1381892144207164,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,152,18,001,24,f,r,test,,2,2,3,0.1381892144207164,,1,False,2.094148200005293,False,img_A,img_A,,2.32007405194391,424.57355150573557,300.3945141283626,1390,[np.int64(612)],,,,,,low,0.1381892144207164,2,windsock_09s,paperclip_07s,71,11,22,32,41,91,False,18,001,24,f,r,0.556323322537981,True,0.1381892144207164,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,153,18,001,24,f,r,test,,2,2,4,0.1381892144207164,,0,False,1.26133540016599,False,img_B,img_A,,1.3374241146163894,243.41118886018288,304.97918337550834,295,[np.int64(379)],,,,,,low,0.1381892144207164,2,mixer_03s,sock_13s,71,11,22,32,42,91,False,18,001,24,f,r,0.556323322537981,True,0.1381892144207164,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,154,18,001,24,f,r,test,,2,2,5,0.1381892144207164,,0,False,0.9082445001695305,False,img_A,img_B,,-10.770093607825093,-1960.157036624167,253.5522456474058,1032,[np.int64(491)],,,,,,low,0.1381892144207164,3,ham_05s,pizza_03s,71,11,22,32,42,91,False,18,001,24,f,r,0.556323322537981,True,0.1381892144207164,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,155,18,001,24,f,r,test,,2,2,6,0.1381892144207164,,0,False,1.690437100129202,False,img_A,img_B,,2.0309164487314786,369.62679366912914,313.35333867191844,1287,[np.int64(590)],,,,,,low,0.1381892144207164,2,boot_09s,throne_02s,71,11,22,32,42,91,False,18,001,24,f,r,0.556323322537981,True,0.1381892144207164,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,156,18,001,24,f,r,test,,2,2,7,0.1381892144207164,,1,False,0.9108551000244915,False,img_B,img_B,,1.466197473255602,266.84794013251957,340.6470660774811,820,[np.int64(1416)],,,,,,low,0.1381892144207164,3,plaster_cast_13s,safety_pin_03s,71,11,21,31,41,91,True,18,001,24,f,r,0.556323322537981,True,0.1381892144207164,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
