thisRow.t,notes,overall_trial_num,participant,session,age,gender,handedness,phase,calib_target,n_shapes,block_num,trial_in_block,prop_used,stimulus_logit,detection_accuracy,is_timeout,rt_choice,early_response,true_controlled,response_controlled,quest_alpha_sd,mean_evidence,sum_evidence,var_evidence,target_snippet_id,distractor_snippet_ids,quest_alpha_mean,quest_beta_mean,quest_beta_sd,quest_lambda_mean,quest_lambda_sd,control_condition,threshold_75,agency_rating,img_A_name,img_B_name,trigger_fix,trigger_stim_onset,trigger_motion_start,trigger_resp_onset,trigger_resp_val,target_is_left,participant,session,age,gender,handedness,quest_prop_high,quest_high_converged,quest_prop_low,quest_low_converged,miniblock_order,starts_with,
,,161,4,001,19,f,r,test,,2,1,9,0.36702615581268544,,1,False,1.9665735000162385,False,img_A,img_A,,0.3063328437785482,63.410898662159475,183.12766860066708,15,[np.int64(594)],,,,,,high,0.36702615581268544,2,peanut_12s,burrito_05s,72,13,24,34,41,False,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,162,4,001,19,f,r,test,,2,1,10,0.36702615581268544,,0,False,0.6921342000132427,False,img_B,img_A,,-0.11324820687762555,-28.425299926284012,130.87317450576327,1232,[np.int64(398)],,,,,,high,0.36702615581268544,3,sock_13s,contact_lens_13s,72,13,24,34,42,False,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,163,4,001,19,f,r,test,,2,1,11,0.36702615581268544,,1,False,1.1617034999653697,False,img_A,img_A,,9.193696868249068,2178.906157775029,186.09103410628182,1156,[np.int64(1159)],,,,,,high,0.36702615581268544,5,belt_14s,eye_patch_11s,72,13,24,34,41,False,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,164,4,001,19,f,r,test,,2,1,12,0.36702615581268544,,1,False,0.688785599952098,False,img_A,img_A,,6.868832216411339,1250.1274633868636,282.8380053727734,470,[np.int64(554)],,,,,,high,0.36702615581268544,4,wood_03s,dice_14s,72,13,23,33,41,True,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,165,4,001,19,f,r,test,,2,1,13,0.36702615581268544,,1,False,2.120293300016783,False,img_A,img_A,,3.9952554099578865,727.1364846123354,244.68023169163558,269,[np.int64(567)],,,,,,high,0.36702615581268544,3,hot-water_bottle_05s,coal_08s,72,13,24,34,41,False,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,166,4,001,19,f,r,test,,2,1,14,0.36702615581268544,,1,False,2.108163200027775,False,img_B,img_B,,0.49748907311924934,90.54301130770338,232.2620459601908,3,[np.int64(23)],,,,,,high,0.36702615581268544,4,suitcase_11s,turban_02s,72,13,23,33,41,True,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,167,4,001,19,f,r,test,,2,1,15,0.36702615581268544,,1,False,1.2837854000390507,False,img_A,img_A,,6.6057862465887105,1202.2530968791452,175.1422490353021,1390,[np.int64(1382)],,,,,,high,0.36702615581268544,1,throne_02s,belt_buckle_14s,72,13,23,33,41,True,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,168,4,001,19,f,r,test,,2,1,16,0.36702615581268544,,1,False,1.3619622000260279,False,img_A,img_A,,6.127351099466124,1115.1779001028347,238.6322065166622,709,[np.int64(1017)],,,,,,high,0.36702615581268544,7,sweeper_02s,gyro_01b,72,13,23,33,41,True,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,169,4,001,19,f,r,test,,2,1,17,0.36702615581268544,,0,False,2.3793619999778457,False,img_B,img_A,,4.50606532400798,860.6584768855242,51.31648756799464,190,[np.int64(324)],,,,,,high,0.36702615581268544,5,costume_08s,breadstick_14s,72,13,23,33,42,True,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,170,4,001,19,f,r,test,,2,1,18,0.36702615581268544,,0,True,nan,False,img_A,timeout,,0.5099227052148222,134.61959417671306,31.90142117564865,1237,[np.int64(42)],,,,,,high,0.36702615581268544,3,ukulele_14s,snowball_01b,72,13,23,33,42,True,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,171,4,001,19,f,r,test,,2,1,19,0.36702615581268544,,1,False,1.0738935999688692,False,img_B,img_B,,2.9123919266432714,530.0553306490754,417.7810872573582,1178,[np.int64(1142)],,,,,,high,0.36702615581268544,6,spam_01b,birthday_cake_12s,72,13,24,34,41,False,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,172,4,001,19,f,r,test,,2,1,20,0.36702615581268544,,1,False,1.3798706000088714,False,img_B,img_B,,4.884154450553012,952.4101178578375,197.10566633836234,661,[np.int64(27)],,,,,,high,0.36702615581268544,3,barrette_09s,jersey_07s,72,13,24,34,41,False,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,173,4,001,19,f,r,test,,2,2,1,0.11031819022881101,,1,False,1.0058703999966383,False,img_B,img_B,,4.1983626129725495,764.1019955610041,474.3180947990215,138,[np.int64(1546)],,,,,,low,0.11031819022881101,4,pancake_08s,bin_01b,71,11,22,32,41,False,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,174,4,001,19,f,r,test,,2,2,2,0.11031819022881101,,0,False,1.0509224000270478,False,img_A,img_B,,-3.3585344336944005,-705.2922310758241,192.86710900411865,614,[np.int64(1186)],,,,,,low,0.11031819022881101,5,plaster_cast_13s,mullet_03s,71,11,21,31,42,True,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,175,4,001,19,f,r,test,,2,2,3,0.11031819022881101,,0,False,2.043429399956949,False,img_B,img_A,,-3.3226851385069596,-624.6648060393084,295.6185279023439,1446,[np.int64(860)],,,,,,low,0.11031819022881101,2,pocket_01b,tattoo_04s,71,11,22,32,42,False,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,176,4,001,19,f,r,test,,2,2,4,0.11031819022881101,,1,False,2.6390091000357643,False,img_B,img_B,,2.2603252255912873,447.5443946670749,307.9816016278754,384,[np.int64(1172)],,,,,,low,0.11031819022881101,2,ham_05s,nutcracker_06s,71,11,22,32,41,False,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,177,4,001,19,f,r,test,,2,2,5,0.11031819022881101,,0,False,1.1384258000180125,False,img_B,img_A,,2.4266868473380714,444.08369306286704,433.826395843309,993,[np.int64(21)],,,,,,low,0.11031819022881101,2,toast_13s,peach_09n,71,11,21,31,42,True,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,178,4,001,19,f,r,test,,2,2,6,0.11031819022881101,,1,False,0.7563583999872208,False,img_A,img_A,,6.944775952334984,1388.9551904669968,130.80287039452503,680,[np.int64(638)],,,,,,low,0.11031819022881101,4,hearse_06s,snowman_03s,71,11,21,31,41,True,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,179,4,001,19,f,r,test,,2,2,7,0.11031819022881101,,1,False,1.8324471000232734,False,img_B,img_B,,-3.9436746836399212,-737.4671658406653,208.70681876313648,1042,[np.int64(7)],,,,,,low,0.11031819022881101,2,marker_08s,ironing_board_01b,71,11,22,32,41,False,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,180,4,001,19,f,r,test,,2,2,8,0.11031819022881101,,1,False,1.3539481000043452,False,img_B,img_B,,1.6636348454319054,311.0997160957663,188.64520708907958,1484,[np.int64(760)],,,,,,low,0.11031819022881101,2,tomato_sauce_14s,parfait_17s,71,11,22,32,41,False,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,181,4,001,19,f,r,test,,2,2,9,0.11031819022881101,,1,False,1.2533525999751873,False,img_A,img_A,,-4.271378848255432,-965.3316197057275,222.97239078178768,99,[np.int64(289)],,,,,,low,0.11031819022881101,1,curling_iron_03s,coffee_bean_12s,71,11,21,31,41,True,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,182,4,001,19,f,r,test,,2,2,10,0.11031819022881101,,1,False,2.9953333999728784,False,img_A,img_A,,0.0073442561633714236,1.3954086710405704,225.91922393371374,587,[np.int64(159)],,,,,,low,0.11031819022881101,1,fishhook_09s,staple_06s,71,11,22,32,41,False,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,183,4,001,19,f,r,test,,2,2,11,0.11031819022881101,,0,False,1.432309899944812,False,img_B,img_A,,-3.4490896376572273,-641.5306726042443,336.5474175125138,1266,[np.int64(949)],,,,,,low,0.11031819022881101,6,origami_03s,lip_balm_08s,71,11,22,32,42,False,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,184,4,001,19,f,r,test,,2,2,12,0.11031819022881101,,0,False,1.2016957000014372,False,img_B,img_A,,1.6368294189281538,312.6344190152774,97.42146590145953,239,[np.int64(1002)],,,,,,low,0.11031819022881101,6,egg_15s,gauze_02s,71,11,21,31,42,True,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,185,4,001,19,f,r,test,,2,2,13,0.11031819022881101,,1,False,0.8496593000018038,False,img_A,img_A,,10.64106603980907,1947.31508528506,201.2130412198063,1015,[np.int64(344)],,,,,,low,0.11031819022881101,6,gum_10s,candy_10s,71,11,22,32,41,False,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,186,4,001,19,f,r,test,,2,2,14,0.11031819022881101,,0,False,0.7455284000025131,False,img_A,img_B,,-0.380832270581178,-70.45397005751794,129.5826488430329,647,[np.int64(1146)],,,,,,low,0.11031819022881101,6,jigsaw_puzzle_09s,pliers_10s,71,11,21,31,42,True,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,187,4,001,19,f,r,test,,2,2,15,0.11031819022881101,,0,False,1.5038159000105225,False,img_B,img_A,,0.9406724885279993,222.93937978113584,109.8264720770536,513,[np.int64(1200)],,,,,,low,0.11031819022881101,2,dumpling_13s,cellphone_11s,71,11,21,31,42,True,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,188,4,001,19,f,r,test,,2,2,16,0.11031819022881101,,0,False,1.3112261000205763,False,img_A,img_B,,0.595300074527885,144.65791811027606,154.4489765955679,1089,[np.int64(1592)],,,,,,low,0.11031819022881101,1,corn_14s,coffee_13s,71,11,22,32,42,False,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,189,4,001,19,f,r,test,,2,2,17,0.11031819022881101,,1,False,1.3441137000336312,False,img_B,img_B,,-1.3330348026445105,-242.6123340813009,275.10890547080226,891,[np.int64(1051)],,,,,,low,0.11031819022881101,3,string_cheese_01b,french_fries_11s,71,11,22,32,41,False,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,190,4,001,19,f,r,test,,2,2,18,0.11031819022881101,,1,False,0.7970774000277743,False,img_B,img_B,,-0.2088438901761088,-40.306870803989,299.1576041228667,180,[np.int64(404)],,,,,,low,0.11031819022881101,3,tiara_08s,tiramisu_12s,71,11,21,31,41,True,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,191,4,001,19,f,r,test,,2,2,19,0.11031819022881101,,0,False,2.439042799989693,False,img_B,img_A,,4.9849700127067225,907.2645423126235,292.141538305642,1357,[np.int64(1345)],,,,,,low,0.11031819022881101,2,pita_08s,coverall_11s,71,11,21,31,42,True,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,192,4,001,19,f,r,test,,2,2,20,0.11031819022881101,,0,False,0.8531156999524683,False,img_B,img_A,,1.1943398591162138,257.9774095691022,105.0119052892315,1073,[np.int64(1297)],,,,,,low,0.11031819022881101,5,bedpan_08s,fur_coat_12s,71,11,22,32,42,False,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,193,4,001,19,f,r,test,,2,3,1,0.36702615581268544,,1,False,0.6255544000305235,False,img_A,img_A,,3.1216064899665064,643.0509369331003,194.31623795487607,1530,[np.int64(1069)],,,,,,high,0.36702615581268544,5,sausage_08s,french_horn_05s,72,13,23,33,41,True,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,194,4,001,19,f,r,test,,2,3,2,0.36702615581268544,,0,False,0.6855567999882624,False,img_A,img_B,,5.737043898997785,1141.6717359005593,160.04427281910804,105,[np.int64(115)],,,,,,high,0.36702615581268544,2,t-shirt_06s,chili_11s,72,13,23,33,42,True,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,195,4,001,19,f,r,test,,2,3,3,0.36702615581268544,,0,False,2.240718199987896,False,img_B,img_A,,0.4180739796705378,93.64857144620046,30.60204548263587,724,[np.int64(127)],,,,,,high,0.36702615581268544,3,caviar_07s,thumbtack_15n,72,13,24,34,42,False,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,196,4,001,19,f,r,test,,2,3,4,0.36702615581268544,,0,False,0.6840898999944329,False,img_B,img_A,,4.678409532300185,991.8228208476392,215.5476192789934,1300,[np.int64(964)],,,,,,high,0.36702615581268544,3,razor_09s,roll_01b,72,13,24,34,42,False,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,197,4,001,19,f,r,test,,2,3,5,0.36702615581268544,,0,True,nan,False,img_B,timeout,,0.9154753552914986,292.03663833798805,67.74415155151569,1018,[np.int64(143)],,,,,,high,0.36702615581268544,1,mitten_08s,lego_12s,72,13,23,33,42,True,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,198,4,001,19,f,r,test,,2,3,6,0.36702615581268544,,0,False,1.7612659999867901,False,img_A,img_B,,-0.7877497068633371,-156.7621916658041,68.52628908264391,1183,[np.int64(1096)],,,,,,high,0.36702615581268544,2,bracelet2_08s,shower_cap_12s,72,13,24,34,42,False,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,199,4,001,19,f,r,test,,2,3,7,0.36702615581268544,,1,False,0.8993822999764234,False,img_A,img_A,,5.172973018043831,946.6540623020211,490.52788402533344,646,[np.int64(687)],,,,,,high,0.36702615581268544,3,straightjacket_05s,ticktacktoe_09s,72,13,23,33,41,True,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,200,4,001,19,f,r,test,,2,3,8,0.36702615581268544,,1,False,0.8237033999757841,False,img_B,img_B,,-0.9630695105882403,-176.24172043764798,359.08323885178675,1548,[np.int64(1090)],,,,,,high,0.36702615581268544,5,footbath_02s,boxer_shorts_09s,72,13,23,33,41,True,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,201,4,001,19,f,r,test,,2,3,9,0.36702615581268544,,1,False,0.662146600021515,False,img_A,img_A,,8.55243448795865,1565.095511296433,322.71946995462855,863,[np.int64(1153)],,,,,,high,0.36702615581268544,6,hairnet_07s,ruby_14s,72,13,23,33,41,True,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,202,4,001,19,f,r,test,,2,3,10,0.36702615581268544,,1,False,0.8901882999925874,False,img_B,img_B,,4.961028579012237,902.9072013802271,287.0199302646735,758,[np.int64(393)],,,,,,high,0.36702615581268544,7,pesto_07s,walker1_03s,72,13,23,33,41,True,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,203,4,001,19,f,r,test,,2,3,11,0.36702615581268544,,1,False,0.9815412999596447,False,img_B,img_B,,2.6343103446397307,479.444482724431,296.03700119851464,1519,[np.int64(1380)],,,,,,high,0.36702615581268544,6,wallet_05s,eggnog_02s,72,13,24,34,41,False,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,204,4,001,19,f,r,test,,2,3,12,0.36702615581268544,,1,False,0.6540937999961898,False,img_A,img_A,,5.928618726691876,1079.0086082579214,141.33785083448754,5,[np.int64(1555)],,,,,,high,0.36702615581268544,5,fingerprint_01b,ramp_09s,72,13,23,33,41,True,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,205,4,001,19,f,r,test,,2,3,13,0.36702615581268544,,1,False,0.7677380000241101,False,img_B,img_B,,5.735317164396652,1055.298358248984,150.02977448415234,323,[np.int64(355)],,,,,,high,0.36702615581268544,4,peppermint_02s,tent_12s,72,13,23,33,41,True,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,206,4,001,19,f,r,test,,2,3,14,0.36702615581268544,,1,False,1.1642837999970652,False,img_B,img_B,,10.545436421558527,1919.2694287236518,316.1131465049755,1014,[np.int64(1314)],,,,,,high,0.36702615581268544,4,limousine_10s,sink_03s,72,13,24,34,41,False,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,207,4,001,19,f,r,test,,2,3,15,0.36702615581268544,,1,False,1.0698493999661878,False,img_B,img_B,,6.126395188808696,1115.0039243631827,246.67373678674258,202,[np.int64(753)],,,,,,high,0.36702615581268544,5,flipper_12s,exerciser_05s,72,13,24,34,41,False,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,208,4,001,19,f,r,test,,2,3,16,0.36702615581268544,,1,False,1.40520610002568,False,img_A,img_A,,5.644740989553817,1032.9876010883486,161.6997112547269,1000,[np.int64(252)],,,,,,high,0.36702615581268544,3,hotdog_03s,pasta_06s,72,13,23,33,41,True,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,209,4,001,19,f,r,test,,2,3,17,0.36702615581268544,,1,False,1.740447000018321,False,img_B,img_B,,6.380680585354786,1161.283866534571,293.40900286947385,1449,[np.int64(286)],,,,,,high,0.36702615581268544,4,crucifix_09s,iceskate_07s,72,13,24,34,41,False,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,210,4,001,19,f,r,test,,2,3,18,0.36702615581268544,,1,False,1.119265199988149,False,img_B,img_B,,6.002057876573071,1092.374533536299,66.49439910394874,303,[np.int64(956)],,,,,,high,0.36702615581268544,2,stamp1_05s,pickle_09s,72,13,24,34,41,False,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,211,4,001,19,f,r,test,,2,3,19,0.36702615581268544,,1,False,0.9230496999807656,False,img_A,img_A,,6.342209958417832,1154.2822124320453,395.1341149207617,852,[np.int64(1160)],,,,,,high,0.36702615581268544,2,chicken1_08s,videocassette_07n,72,13,23,33,41,True,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,212,4,001,19,f,r,test,,2,3,20,0.36702615581268544,,1,False,1.0566417999798432,False,img_A,img_A,,6.505321768338687,1183.9685618376411,483.4154289540077,236,[np.int64(28)],,,,,,high,0.36702615581268544,4,cork_10s,javelin_01s,72,13,23,33,41,True,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,213,4,001,19,f,r,test,,2,4,1,0.11031819022881101,,0,False,0.5788980000070296,False,img_B,img_A,,-1.0476820102981952,-190.67812587427153,356.9995495554412,76,[np.int64(1218)],,,,,,low,0.11031819022881101,1,emerald_08n,brush_04s,71,11,21,31,42,True,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,214,4,001,19,f,r,test,,2,4,2,0.11031819022881101,,0,False,1.0654380000196397,False,img_B,img_A,,2.92074375128606,534.496106485349,502.18306627654573,889,[np.int64(40)],,,,,,low,0.11031819022881101,1,cotton_candy_08s,grater_03s,71,11,21,31,42,True,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,215,4,001,19,f,r,test,,2,4,3,0.11031819022881101,,1,False,1.0833792999619618,False,img_A,img_A,,0.9947768270212116,181.04938251786052,404.9160402576259,48,[np.int64(1406)],,,,,,low,0.11031819022881101,3,dumbbell_10s,chickpea_02s,71,11,22,32,41,False,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,216,4,001,19,f,r,test,,2,4,4,0.11031819022881101,,1,False,1.0313031999976374,False,img_B,img_B,,2.783115462349783,506.52701414766045,432.4595625291813,1134,[np.int64(651)],,,,,,low,0.11031819022881101,2,sushi_08s,yarn_10s,71,11,21,31,41,True,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,217,4,001,19,f,r,test,,2,4,5,0.11031819022881101,,0,False,0.7998565000016242,False,img_B,img_A,,1.876749763810674,341.5684570135427,204.7888218778935,959,[np.int64(759)],,,,,,low,0.11031819022881101,3,dreidel_13s,robot_14s,71,11,22,32,42,False,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,218,4,001,19,f,r,test,,2,4,6,0.11031819022881101,,1,False,0.8809950000140816,False,img_B,img_B,,2.9662602579185204,539.8593669411707,555.1568415540836,197,[np.int64(653)],,,,,,low,0.11031819022881101,3,ice_cube_03s,seismograph_06s,71,11,21,31,41,True,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,219,4,001,19,f,r,test,,2,4,7,0.11031819022881101,,1,False,0.8793433000100777,False,img_B,img_B,,-0.1618917903694845,-29.46430584724618,310.15439782122445,787,[np.int64(1407)],,,,,,low,0.11031819022881101,3,hydrant_12s,pinball_09s,71,11,21,31,41,True,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,220,4,001,19,f,r,test,,2,4,8,0.11031819022881101,,0,False,0.7327803999651223,False,img_B,img_A,,2.6544752311092417,483.11449206188195,407.2193261326686,785,[np.int64(670)],,,,,,low,0.11031819022881101,1,lingerie_06s,figurine_11s,71,11,21,31,42,True,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,221,4,001,19,f,r,test,,2,4,9,0.11031819022881101,,0,False,0.7863165999879129,False,img_A,img_B,,2.0648024834080867,375.7940519802718,606.9276060681348,1402,[np.int64(741)],,,,,,low,0.11031819022881101,2,stockings_06s,saxophone_07s,71,11,21,31,42,True,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,222,4,001,19,f,r,test,,2,4,10,0.11031819022881101,,1,False,0.8499399999855086,False,img_A,img_A,,-0.5659998159075711,-103.01196649517794,413.29914984174604,1309,[np.int64(1470)],,,,,,low,0.11031819022881101,3,cardboard_07s,electric_chair_11s,71,11,21,31,41,True,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,223,4,001,19,f,r,test,,2,4,11,0.11031819022881101,,0,False,2.0005299999611452,False,img_B,img_A,,0.40077334143318516,72.9407481408397,226.37729916927245,1001,[np.int64(457)],,,,,,low,0.11031819022881101,1,trombone_14s,pizza_03s,71,11,21,31,42,True,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,224,4,001,19,f,r,test,,2,4,12,0.11031819022881101,,1,False,0.5797503999783657,False,img_B,img_B,,0.25397607695096736,46.22364600507606,396.33100364118167,411,[np.int64(450)],,,,,,low,0.11031819022881101,4,blower_10s,glue_11s,71,11,21,31,41,True,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,225,4,001,19,f,r,test,,2,4,13,0.11031819022881101,,1,False,0.7808191000367515,False,img_B,img_B,,0.35142606927444486,63.95954460794896,376.57857071929374,675,[np.int64(791)],,,,,,low,0.11031819022881101,3,joystick_02s,keyboard_15s,71,11,21,31,41,True,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,226,4,001,19,f,r,test,,2,4,14,0.11031819022881101,,1,False,1.046235399961006,False,img_A,img_A,,0.45983874137976116,83.69065093111654,660.6211732371362,1193,[np.int64(294)],,,,,,low,0.11031819022881101,3,computer_screen_12s,tack_06s,71,11,22,32,41,False,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,227,4,001,19,f,r,test,,2,4,15,0.11031819022881101,,0,False,1.8747096000006422,False,img_B,img_A,,1.7949500108124676,326.6809019678691,741.1985482114043,293,[np.int64(1056)],,,,,,low,0.11031819022881101,2,handbrake_03s,garter_02s,71,11,22,32,42,False,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,228,4,001,19,f,r,test,,2,4,16,0.11031819022881101,,1,False,0.758659599989187,False,img_B,img_B,,0.2082021859178153,37.89279783704239,294.76490279508295,1240,[np.int64(385)],,,,,,low,0.11031819022881101,2,pan_15s,mouse2_09s,71,11,22,32,41,False,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
