thisRow.t,notes,overall_trial_num,participant,session,age,gender,handedness,phase,calib_target,n_shapes,block_num,trial_in_block,prop_used,stimulus_logit,detection_accuracy,is_timeout,rt_choice,early_response,true_controlled,response_controlled,quest_alpha_sd,mean_evidence,sum_evidence,var_evidence,target_snippet_id,distractor_snippet_ids,quest_alpha_mean,quest_beta_mean,quest_beta_sd,quest_lambda_mean,quest_lambda_sd,control_condition,threshold_75,agency_rating,img_A_name,img_B_name,trigger_fix,trigger_stim_onset,trigger_motion_start,trigger_resp_onset,trigger_resp_val,target_is_left,participant,session,age,gender,handedness,quest_prop_low,quest_low_converged,quest_prop_high,quest_high_converged,miniblock_order,starts_with,
,,151,3,001,21,f,r,test,,2,1,11,0.30958094130433256,,1,False,1.041399999987334,False,img_A,img_A,,4.5794773369435084,833.4648753237185,298.0837045669298,522,[np.int64(599)],,,,,,low,0.30958094130433256,4,origami_03s,football_04s,71,11,21,31,41,True,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,152,3,001,21,f,r,test,,2,1,12,0.30958094130433256,,0,False,1.1270557999960147,False,img_A,img_B,,5.407425415032465,984.1514255359086,425.06433632059736,507,[np.int64(1149)],,,,,,low,0.30958094130433256,4,banana_06s,yarn_10s,71,11,21,31,42,True,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,153,3,001,21,f,r,test,,2,1,13,0.30958094130433256,,1,False,0.9674253999837674,False,img_A,img_A,,3.81550984138414,694.4227911319135,450.7219502569201,196,[np.int64(1030)],,,,,,low,0.30958094130433256,6,sink_03s,boxer_shorts_09s,71,11,22,32,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,154,3,001,21,f,r,test,,2,1,14,0.30958094130433256,,1,False,0.6948974999831989,False,img_A,img_A,,4.060044955721536,738.9281819413195,537.2799243744929,300,[np.int64(1416)],,,,,,low,0.30958094130433256,5,contact_lens_13s,tattoo_04s,71,11,21,31,41,True,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,155,3,001,21,f,r,test,,2,1,15,0.30958094130433256,,1,False,0.8235412999929395,False,img_A,img_A,,3.4675573068159786,631.0954298405081,532.8972470930079,1381,[np.int64(1475)],,,,,,low,0.30958094130433256,5,pocket_01b,boot_09s,71,11,21,31,41,True,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,156,3,001,21,f,r,test,,2,1,16,0.30958094130433256,,1,False,1.1925497999764048,False,img_A,img_A,,5.474824987074617,996.4181476475802,186.90751655775867,1549,[np.int64(1594)],,,,,,low,0.30958094130433256,5,hook1_15s,cookie_11s,71,11,22,32,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,157,3,001,21,f,r,test,,2,1,17,0.30958094130433256,,1,False,1.0099367999937385,False,img_A,img_A,,3.6473721141472506,663.8217247747996,570.9353592215775,1261,[np.int64(667)],,,,,,low,0.30958094130433256,5,refrigerator_11s,pancake_08s,71,11,21,31,41,True,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,158,3,001,21,f,r,test,,2,1,18,0.30958094130433256,,1,False,1.057981199992355,False,img_A,img_A,,3.4309307607006096,624.429398447511,313.4060701649557,925,[np.int64(867)],,,,,,low,0.30958094130433256,3,coffee_bean_12s,swimsuit_08s,71,11,22,32,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,159,3,001,21,f,r,test,,2,1,19,0.30958094130433256,,1,False,0.9677211999951396,False,img_A,img_A,,3.3900243489825783,616.9844315148292,391.39688138090224,660,[np.int64(533)],,,,,,low,0.30958094130433256,4,snowball_01b,vending_machine_03s,71,11,22,32,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,160,3,001,21,f,r,test,,2,1,20,0.30958094130433256,,1,False,1.0043026999919675,False,img_B,img_B,,5.152984608949079,937.8431988287323,279.4246337951824,366,[np.int64(1450)],,,,,,low,0.30958094130433256,5,french_fries_11s,corset_09s,71,11,21,31,41,True,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,161,3,001,21,f,r,test,,2,2,1,0.38715151836129785,,1,False,1.151770199998282,False,img_A,img_A,,5.882107846712068,1070.5436281015964,94.50324370380012,749,[np.int64(1244)],,,,,,high,0.38715151836129785,6,ramp_09s,barrette_09s,72,13,24,34,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,162,3,001,21,f,r,test,,2,2,2,0.38715151836129785,,1,False,0.8964631000126246,False,img_B,img_B,,6.99165695900101,1272.4815665381839,222.3659586620009,783,[np.int64(153)],,,,,,high,0.38715151836129785,6,hydrant_12s,ravioli_15s,72,13,24,34,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,163,3,001,21,f,r,test,,2,2,3,0.38715151836129785,,1,False,1.1012550000159536,False,img_B,img_B,,5.968626941316743,1086.2901033196472,359.6177318573913,517,[np.int64(1099)],,,,,,high,0.38715151836129785,6,meatball_14s,cape_06s,72,13,24,34,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,164,3,001,21,f,r,test,,2,2,4,0.38715151836129785,,1,False,0.6838886000041384,False,img_A,img_A,,7.396279946395691,1346.1229502440158,316.88284894555545,1027,[np.int64(949)],,,,,,high,0.38715151836129785,5,hula_hoop_16s,glue_11s,72,13,24,34,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,165,3,001,21,f,r,test,,2,2,5,0.38715151836129785,,1,False,1.1221061999967787,False,img_B,img_B,,7.848219483156886,1428.3759459345533,217.49593417152124,1528,[np.int64(424)],,,,,,high,0.38715151836129785,3,belt_buckle_14s,fishhook_09s,72,13,23,33,41,True,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,166,3,001,21,f,r,test,,2,2,6,0.38715151836129785,,1,False,1.1000203000148758,False,img_B,img_B,,5.605164714020129,1020.1399779516635,400.3466323087615,929,[np.int64(1053)],,,,,,high,0.38715151836129785,4,grain_05s,cotton_candy_08s,72,13,24,34,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,167,3,001,21,f,r,test,,2,2,7,0.38715151836129785,,1,False,1.0206961000221781,False,img_B,img_B,,4.698679361957082,855.159643876189,559.7463875766699,48,[np.int64(1276)],,,,,,high,0.38715151836129785,5,coal_08s,wetsuit_09s,72,13,24,34,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,168,3,001,21,f,r,test,,2,2,8,0.38715151836129785,,1,False,0.8394772000028752,False,img_A,img_A,,7.148913785145313,1301.1023088964469,320.11459529367824,1443,[np.int64(1400)],,,,,,high,0.38715151836129785,5,electric_chair_11s,pin_12s,72,13,24,34,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,169,3,001,21,f,r,test,,2,2,9,0.38715151836129785,,1,False,0.9732764000073075,False,img_A,img_A,,7.007270500909327,1275.3232311654974,255.53399810915064,1509,[np.int64(33)],,,,,,high,0.38715151836129785,4,corn_14s,pasta_06s,72,13,23,33,41,True,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,170,3,001,21,f,r,test,,2,2,10,0.38715151836129785,,1,False,0.9972799000097439,False,img_A,img_A,,4.932230526737106,897.6659558661534,605.8962848040145,404,[np.int64(3)],,,,,,high,0.38715151836129785,4,mullet_03s,crucifix_09s,72,13,23,33,41,True,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,171,3,001,21,f,r,test,,2,2,11,0.38715151836129785,,1,False,0.8912470000213943,False,img_A,img_A,,6.944090867810993,1263.8245379416007,353.365138618904,1328,[np.int64(204)],,,,,,high,0.38715151836129785,4,comic_book_08s,ukulele_14s,72,13,23,33,41,True,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,172,3,001,21,f,r,test,,2,2,12,0.38715151836129785,,1,False,0.9696734999888577,False,img_A,img_A,,6.190182131793871,1126.6131479864846,183.40946104456967,819,[np.int64(1346)],,,,,,high,0.38715151836129785,5,clothespin_08s,undershirt_04s,72,13,24,34,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,173,3,001,21,f,r,test,,2,2,13,0.38715151836129785,,1,False,0.9090369000041392,False,img_A,img_A,,7.36994801039966,1341.330537892738,408.8314717778968,994,[np.int64(1102)],,,,,,high,0.38715151836129785,5,tee_01b,hotdog_03s,72,13,24,34,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,174,3,001,21,f,r,test,,2,2,14,0.38715151836129785,,1,False,1.0692452999937814,False,img_A,img_A,,6.100493394214413,1116.3902911412376,601.6945036216534,895,[np.int64(918)],,,,,,high,0.38715151836129785,3,teabag_09s,eggnog_02s,72,13,24,34,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,175,3,001,21,f,r,test,,2,2,15,0.38715151836129785,,1,False,0.9619508000032511,False,img_A,img_A,,5.502748469362609,1001.5002214239948,312.06503366985913,978,[np.int64(1085)],,,,,,high,0.38715151836129785,4,hearse_06s,sock_13s,72,13,24,34,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,176,3,001,21,f,r,test,,2,2,16,0.38715151836129785,,1,False,0.9030453000159469,False,img_A,img_A,,7.361349190727189,1339.7655527123484,372.07298073202656,961,[np.int64(723)],,,,,,high,0.38715151836129785,6,paperclip_07s,container_04s,72,13,23,33,41,True,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,177,3,001,21,f,r,test,,2,2,17,0.38715151836129785,,1,False,1.0513082999968901,False,img_B,img_B,,5.8725489438275185,1068.8039077766084,603.7488037002909,247,[np.int64(887)],,,,,,high,0.38715151836129785,4,wallet_05s,toothpick_14n,72,13,23,33,41,True,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,178,3,001,21,f,r,test,,2,2,18,0.38715151836129785,,1,False,0.9524595999973826,False,img_B,img_B,,5.793696503910907,1054.452763711785,396.2793291213996,1097,[np.int64(39)],,,,,,high,0.38715151836129785,3,candy_10s,stockings_06s,72,13,23,33,41,True,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,179,3,001,21,f,r,test,,2,2,19,0.38715151836129785,,1,False,0.9294415999902412,False,img_A,img_A,,5.976248020346512,1087.6771397030652,660.5862825638377,1022,[np.int64(945)],,,,,,high,0.38715151836129785,4,ruby_14s,turf_07s,72,13,23,33,41,True,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,180,3,001,21,f,r,test,,2,2,20,0.38715151836129785,,1,False,0.9052540000120644,False,img_B,img_B,,4.854972469066704,888.4599618392068,637.2810460899415,671,[np.int64(399)],,,,,,high,0.38715151836129785,4,gas_mask_01b,bowtie_14s,72,13,24,34,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,181,3,001,21,f,r,test,,2,3,1,0.30958094130433256,,1,False,0.6594463000074029,False,img_A,img_A,,3.794736162946941,690.6419816563433,490.6192343378718,136,[np.int64(950)],,,,,,low,0.30958094130433256,5,suitcase_11s,tack_06s,71,11,21,31,41,True,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,182,3,001,21,f,r,test,,2,3,2,0.30958094130433256,,1,False,1.0024509000068065,False,img_B,img_B,,3.8406917678320593,699.0059017454348,264.6961052824994,31,[np.int64(1351)],,,,,,low,0.30958094130433256,5,fishnet_stockings_14s,hot_tub_07s,71,11,22,32,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,183,3,001,21,f,r,test,,2,3,3,0.30958094130433256,,1,False,0.9773056999838445,False,img_B,img_B,,3.820546585372244,695.3394785377484,520.0861823730719,20,[np.int64(265)],,,,,,low,0.30958094130433256,4,keyboard_15s,dough_17s,71,11,22,32,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,184,3,001,21,f,r,test,,2,3,4,0.30958094130433256,,1,False,0.7378253000206314,False,img_A,img_A,,3.884453408920601,706.9705204235494,552.2740204222763,1153,[np.int64(1487)],,,,,,low,0.30958094130433256,4,ticktacktoe_09s,orange_rind_15s,71,11,22,32,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,185,3,001,21,f,r,test,,2,3,5,0.30958094130433256,,1,False,0.8582069000112824,False,img_A,img_A,,5.806694649767478,1056.818426257681,216.9516298366171,1108,[np.int64(602)],,,,,,low,0.30958094130433256,5,coin_15s,backscratcher_12s,71,11,22,32,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,186,3,001,21,f,r,test,,2,3,6,0.30958094130433256,,1,False,0.7320973000023514,False,img_A,img_A,,4.214300407489781,767.0026741631402,414.2534293878232,947,[np.int64(1010)],,,,,,low,0.30958094130433256,3,toast_13s,tiara_08s,71,11,22,32,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,187,3,001,21,f,r,test,,2,3,7,0.30958094130433256,,1,False,0.8474920000007842,False,img_B,img_B,,3.5590815231289943,651.3119187326059,201.96699129083083,551,[np.int64(663)],,,,,,low,0.30958094130433256,4,burrito_05s,bracelet1_12s,71,11,21,31,41,True,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,188,3,001,21,f,r,test,,2,3,8,0.30958094130433256,,1,False,1.4182154999871273,False,img_A,img_A,,2.1599719187571194,393.1148892137957,471.1471617199598,1380,[np.int64(1023)],,,,,,low,0.30958094130433256,4,fingerprint_01b,nail_08s,71,11,21,31,41,True,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,189,3,001,21,f,r,test,,2,3,9,0.30958094130433256,,1,False,0.6925096999912057,False,img_A,img_A,,5.029529331855903,915.3743383977743,469.73925617256714,1551,[np.int64(966)],,,,,,low,0.30958094130433256,5,pinball_09s,spam_01b,71,11,21,31,41,True,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,190,3,001,21,f,r,test,,2,3,10,0.30958094130433256,,1,False,0.729855099983979,False,img_B,img_B,,3.0232919693398967,550.2391384198612,369.43002324584,305,[np.int64(731)],,,,,,low,0.30958094130433256,5,dumbbell_10s,headscarf_07s,71,11,21,31,41,True,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,191,3,001,21,f,r,test,,2,3,11,0.30958094130433256,,1,False,0.653768600022886,False,img_A,img_A,,4.390927775786779,799.1488551931939,385.0509606566842,126,[np.int64(1156)],,,,,,low,0.30958094130433256,5,snorkel_05s,peanut_12s,71,11,21,31,41,True,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,192,3,001,21,f,r,test,,2,3,12,0.30958094130433256,,1,False,0.9123404000129085,False,img_B,img_B,,4.356213618087511,792.830878491927,459.84742520770754,231,[np.int64(975)],,,,,,low,0.30958094130433256,5,dip_04s,spider_web_06s,71,11,22,32,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,193,3,001,21,f,r,test,,2,3,13,0.30958094130433256,,1,False,1.2162843999976758,False,img_B,img_B,,4.453710094696537,810.5752372347697,444.5533685723627,351,[np.int64(1151)],,,,,,low,0.30958094130433256,6,turban_02s,pickle_09s,71,11,21,31,41,True,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,194,3,001,21,f,r,test,,2,3,14,0.30958094130433256,,1,False,0.9366092999989633,False,img_B,img_B,,3.3792311369063204,615.0200669169503,475.07614837633236,1052,[np.int64(992)],,,,,,low,0.30958094130433256,5,chips_03s,peach_09n,71,11,22,32,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,195,3,001,21,f,r,test,,2,3,15,0.30958094130433256,,1,False,0.7919295000028796,False,img_B,img_B,,4.509698203192796,820.7650729810889,332.4958853827252,1596,[np.int64(1369)],,,,,,low,0.30958094130433256,6,flan_02s,fur_coat_12s,71,11,22,32,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,196,3,001,21,f,r,test,,2,3,16,0.30958094130433256,,1,False,0.7607034000102431,False,img_A,img_A,,3.8357352007379606,701.9395417350468,284.6988250566879,970,[np.int64(427)],,,,,,low,0.30958094130433256,4,bin_01b,highlighter_05s,71,11,22,32,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,197,3,001,21,f,r,test,,2,3,17,0.30958094130433256,,1,False,1.1553299000079278,False,img_B,img_B,,4.829703408332716,879.0060203165544,464.5278140404214,1460,[np.int64(535)],,,,,,low,0.30958094130433256,5,dice_14s,veil_01s,71,11,21,31,41,True,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,198,3,001,21,f,r,test,,2,3,18,0.30958094130433256,,1,False,0.796849399979692,False,img_A,img_A,,3.570548798170671,649.8398812670621,423.2979503665591,1571,[np.int64(689)],,,,,,low,0.30958094130433256,4,squirt_gun_15s,egg_15s,71,11,21,31,41,True,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,199,3,001,21,f,r,test,,2,3,19,0.30958094130433256,,1,False,1.3047189000062644,False,img_B,img_B,,4.787898087913106,871.3974520001854,245.55545274293067,1438,[np.int64(355)],,,,,,low,0.30958094130433256,2,walker1_03s,peppermint_02s,71,11,21,31,41,True,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,200,3,001,21,f,r,test,,2,3,20,0.30958094130433256,,1,False,1.060525199980475,False,img_B,img_B,,5.5250001378257325,1005.5500250842833,290.04945617368526,820,[np.int64(103)],,,,,,low,0.30958094130433256,4,tent_12s,pliers_10s,71,11,22,32,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,201,3,001,21,f,r,test,,2,4,1,0.38715151836129785,,1,False,1.0099909999989904,False,img_A,img_A,,5.8785179728834525,1069.8902710647883,278.5434055251863,650,[np.int64(638)],,,,,,high,0.38715151836129785,6,bedpan_08s,blower_10s,72,13,24,34,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,202,3,001,21,f,r,test,,2,4,2,0.38715151836129785,,1,False,0.8784146000107285,False,img_A,img_A,,5.84938031270094,1064.587216911571,314.5581010074059,1209,[np.int64(649)],,,,,,high,0.38715151836129785,4,vacuum_04s,apron_10s,72,13,24,34,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,203,3,001,21,f,r,test,,2,4,3,0.38715151836129785,,1,False,1.2258825000026263,False,img_B,img_B,,6.263033979038473,1139.872184185002,356.0444722955069,1543,[np.int64(485)],,,,,,high,0.38715151836129785,3,lipstick_12s,jelly_bean_13n,72,13,23,33,41,True,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,204,3,001,21,f,r,test,,2,4,4,0.38715151836129785,,1,False,1.4100785000191536,False,img_B,img_B,,7.080928738659628,1288.7290304360522,260.3718392972497,959,[np.int64(889)],,,,,,high,0.38715151836129785,4,dumpling_13s,brush_04s,72,13,24,34,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,205,3,001,21,f,r,test,,2,4,5,0.38715151836129785,,1,False,0.7946300999901723,False,img_B,img_B,,6.785225303053886,1241.696230458861,199.78965644122889,237,[np.int64(1243)],,,,,,high,0.38715151836129785,5,videocassette_07n,cork_10s,72,13,24,34,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,206,3,001,21,f,r,test,,2,4,6,0.38715151836129785,,1,False,1.177573199995095,False,img_A,img_A,,5.153076369844027,937.8598993116129,290.711269171799,1074,[np.int64(538)],,,,,,high,0.38715151836129785,3,iceskate_07s,jersey_07s,72,13,24,34,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,207,3,001,21,f,r,test,,2,4,7,0.38715151836129785,,1,False,0.841781399998581,False,img_B,img_B,,6.686417604637168,1223.6144216486018,387.60525777839905,1352,[np.int64(1256)],,,,,,high,0.38715151836129785,4,latte_01b,lip_balm_08s,72,13,23,33,41,True,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,208,3,001,21,f,r,test,,2,4,8,0.38715151836129785,,1,False,0.7486787999805529,False,img_B,img_B,,6.421031425434639,1168.6277194291042,242.85761174197017,567,[np.int64(381)],,,,,,high,0.38715151836129785,5,baklava_11s,parfait_17s,72,13,24,34,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,209,3,001,21,f,r,test,,2,4,9,0.38715151836129785,,1,False,0.6566866000066511,False,img_A,img_A,,5.940959281680811,1081.2545892659077,299.4881088419021,290,[np.int64(726)],,,,,,high,0.38715151836129785,5,nutcracker_06s,trap_07s,72,13,23,33,41,True,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,210,3,001,21,f,r,test,,2,4,10,0.38715151836129785,,1,False,0.8229776000080165,False,img_A,img_A,,6.57471862724601,1196.5987901587737,423.16131097442843,788,[np.int64(139)],,,,,,high,0.38715151836129785,5,footbath_02s,bracelet2_08s,72,13,24,34,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,211,3,001,21,f,r,test,,2,4,11,0.38715151836129785,,1,False,0.8853690999967512,False,img_A,img_A,,5.687700180198153,1035.1614327960638,549.4738796732273,174,[np.int64(1429)],,,,,,high,0.38715151836129785,5,sarcophagus_08s,emerald_08n,72,13,24,34,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,212,3,001,21,f,r,test,,2,4,12,0.38715151836129785,,1,False,0.8303850000083912,False,img_B,img_B,,7.688169392879799,1399.2468295041235,414.624161401564,320,[np.int64(323)],,,,,,high,0.38715151836129785,6,wood_03s,hot_chocolate_12s,72,13,24,34,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,213,3,001,21,f,r,test,,2,4,13,0.38715151836129785,,1,False,0.5375095000199508,False,img_A,img_A,,7.216907308774091,1313.4771301968844,178.51599342252217,357,[np.int64(742)],,,,,,high,0.38715151836129785,6,exerciser_05s,pesto_07s,72,13,23,33,41,True,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,214,3,001,21,f,r,test,,2,4,14,0.38715151836129785,,1,False,0.7355525000020862,False,img_A,img_A,,5.9300488928173145,1079.2688984927513,533.6886182946653,722,[np.int64(6)],,,,,,high,0.38715151836129785,5,lollipop_01b,leotard_13s,72,13,23,33,41,True,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,215,3,001,21,f,r,test,,2,4,15,0.38715151836129785,,1,False,0.6802607999998145,False,img_B,img_B,,5.610805274914407,1021.166560034422,509.67390204366137,840,[np.int64(311)],,,,,,high,0.38715151836129785,5,eyeliner_10s,grapefruit_09s,72,13,23,33,41,True,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,216,3,001,21,f,r,test,,2,4,16,0.38715151836129785,,1,False,0.7448093999992125,False,img_A,img_A,,7.0406048501798235,1281.390082732728,382.4912944560793,603,[np.int64(319)],,,,,,high,0.38715151836129785,5,t-shirt_06s,jigsaw_puzzle_09s,72,13,23,33,41,True,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,217,3,001,21,f,r,test,,2,4,17,0.38715151836129785,,1,False,0.805514999985462,False,img_A,img_A,,6.934698103142177,1262.1150547718762,394.4671987194752,1470,[np.int64(1037)],,,,,,high,0.38715151836129785,4,gum_10s,razor_09s,72,13,24,34,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,218,3,001,21,f,r,test,,2,4,18,0.38715151836129785,,1,False,0.7926433999964502,False,img_B,img_B,,6.008953865225257,1093.6296034709967,465.5421271296721,614,[np.int64(49)],,,,,,high,0.38715151836129785,6,straightjacket_05s,hanger_13n,72,13,24,34,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
